#\Russia\Armenia.txt;;;;;;;;;;;X;
EVT_750021_OPTIONA;Petrograd!;;;;;;;;;;X;Петроград
EVT_750021_OPTIONB;Moscow!;;;;;;;;;;X;Москва
EVT_760021_NAME;The government returns to Petrograd;;;;;;;;;;X;Правительство возвращается в Петроград
EVT_760021_DESC;Following the Bolsheviks' demise, the rightful government finally returns to Petrograd.;;;;;;;;;;X;После поражения большевиков, законное правительство России возвращается в Петроград.
EVT_760021_OPTIONA;Long live Russia, One and Indivisible!;;;;;;;;;;X;#TODO
EVT_760022_NAME;The government returns to Moscow;;;;;;;;;;X;Правительство возвращается в Москву
EVT_760022_DESC;Following the Bolsheviks' demise, the rightful government finally returns to Moscow.;;;;;;;;;;X;После поражения большевиков, законное правительство России возвращается в Москву.
EVT_760022_OPTIONA;Long live Russia, One and Indivisible!;;;;;;;;;;X;#TODO
EVT_759430_NAME;The IX Duma Elections;;;;;;;;;;X;Выборы в Думу 1937 года
EVT_759430_DESC;According to the Constitution elections are to be held every five years. Although Kerensky's assassination caused major turmoil in Russia, the VIII Duma has managed to wait out the storm and elections should proceed without interruption. But who will triumph?;;;;;;;;;;X;#TODO
EVT_759430_OPTIONA;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759430_OPTIONB;The SR-Menshevik Leftist Coalition.;;;;;;;;;;X;Коалиция эсеров и меньшевиков
EVT_759430_OPTIONC;The conservatives.;;;;;;;;;;X;Консерваторы
EVT_759430_OPTIOND;The Tsar shall put an end to this chaotic democracy!;;;;;;;;;;X;Царь должен положить конец хаосу демократии!
EVT_759431_NAME;The Duma Elections of 1937;;;;;;;;;;X;Выборы в Думу 1937 года
EVT_759431_DESC;According to the Constitution elections are to be held every five years. Although Kerensky's assassination caused major turmoil in Russia, the VIII Duma has managed to wait out the storm and elections should proceed without interruption. But who will triumph?;;;;;;;;;;X;#TODO
EVT_759431_OPTIONA;The SR-Menshevik Coalition.;;;;;;;;;;X;Коалиция эсеров и меньшевиков
EVT_759431_OPTIONB;Novye Bolsheviki, the radical Socialists.;;;;;;;;;;X;Новые большевики
EVT_759431_OPTIONC;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759431_OPTIOND;The Tsar shall put an end to this chaotic democracy!;;;;;;;;;;X;Царь должен положить конец хаосу демократии!
EVT_759432_NAME;The Duma Elections of 1937;;;;;;;;;;X;Выборы в Думу 1937 года
EVT_759432_DESC;According to the Constitution elections are to be held every five years. Although Kerensky's assassination caused major turmoil in Russia, the VIII Duma has managed to wait out the storm and elections should proceed without interruption. But who will triumph?;;;;;;;;;;X;#TODO
EVT_759432_OPTIONA;The SR-Menshevik Coalition.;;;;;;;;;;X;Коалиция эсеров и меньшевиков
EVT_759432_OPTIONB;Novye Bolsheviki, the radical Socialists.;;;;;;;;;;X;Новые большевики
EVT_759432_OPTIONC;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759432_OPTIOND;The army shall put an end to this chaotic democracy!;;;;;;;;;;X;Армия положит конец хаосу демократии!
EVT_759433_NAME;The Duma Elections of 1937;;;;;;;;;;X;Выборы в Думу 1937 года
EVT_759433_DESC;According to the Constitution elections are to be held every five years. Although Kerensky's assassination caused major turmoil in Russia, the VIII Duma has managed to wait out the storm and elections should proceed without interruption. But who will triumph?;;;;;;;;;;X;#TODO
EVT_759433_OPTIONA;The conservatives.;;;;;;;;;;X;Консерваторы
EVT_759433_OPTIONB;The SR-Menshevik Coalition.;;;;;;;;;;X;Коалиция эсеров и меньшевиков
EVT_759433_OPTIONC;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759433_OPTIOND;The army shall put an end to this chaotic democracy!;;;;;;;;;;X;#TODO
EVT_759434_NAME;The Duma Elections of 1937;;;;;;;;;;X;Выборы в Думу 1937 года
EVT_759434_DESC;According to the Constitution elections are to be held every five years. Although Kerensky's assassination caused major turmoil in Russia, the VIII Duma has managed to wait out the storm and elections should proceed without interruption. But who will triumph?;;;;;;;;;;X;#TODO
EVT_759434_OPTIONA;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759434_OPTIONB;The conservatives.;;;;;;;;;;X;Консерваторы
EVT_759434_OPTIONC;The SR-Menshevik Coalition.;;;;;;;;;;X;Коалиция эсеров и меньшевиков
EVT_759434_OPTIOND;Novye Bolsheviki, the radical Socialists.;;;;;;;;;;X;Новые большевики
EVT_759435_NAME;The Presidental Elections of 1937;;;;;;;;;;X;Президентские выборы 1937 года
EVT_759435_DESC;According to our constitution a new president should be elected after Kerensky's assasination. However, political turmoil has caused a delay in the procedure and elections could proceed only after the IX Duma was chosen. Now the time has come to settle the one final dispute in our government. Who should the Senate choose to lead the country?;;;;;;;;;;X;#TODO
EVT_759435_OPTIONA;Viktor Chernov, leader of the SR Party.;;;;;;;;;;X;Виктор Чернов, лидер партии эсеров
EVT_759435_OPTIONB;Vasily Maklakov, the Kadet-Liberal representative.;;;;;;;;;;X;Василий Маклаков, представитель кадетов и либералов
EVT_759435_OPTIONC;Dmitri Pavlovich Romanov, an aristocratic candidate.;;;;;;;;;;X;Дмитрий Павлович Романов, кандидат от аристократов
EVT_759435_OPTIOND;Solomon Lozovsky, the People's Tribune of our times!;;;;;;;;;;X;Соломон Лозовский, 'народый трибун'
EVT_759436_NAME;Novye Bolsheviki bloc is founded;;;;;;;;;;X;Основание блока Новые большевики
EVT_759436_DESC;With Kerensky's assasination and the dissolution of the SR-Kadet coalition a great reshuffling of the Russian political scene has taken place. The most visible result of the process was the creation of the so-called New Bolshevik bloc, a conglomerate of the Civil War survivors, radical former Mensheviks and SR members as well as fresh Syndicalist blood. It is very possible that this bloc will take part in the nearest Duma elections, should the situation finally stabilise.;;;;;;;;;;X;#TODO
EVT_759436_OPTIONA;We should keep a close eye on them!;;;;;;;;;;X;Мы должны внимательно следить за ними
EVT_759437_NAME;SR-Menshevik coalition breaks up;;;;;;;;;;X;Распад коалиции эсеров и меньшевиков
EVT_759437_DESC;Kerensky's death meant that the fragile SR-Kadet coalition was no more. An attempt to flirt with the less radical faction of the communists, the Mensheviks, failed to bring the SR back into power. As a result the Menshevik leaders, with their leader Irakli Tsereteli, have declared the coalition as invalid. Even though this has little effect on the government the potential consequences may be great, with even a Menshevik-Bolshevik coalition possible.;;;;;;;;;;X;#TODO
EVT_759437_OPTIONA;Let the Reds quarrel!;;;;;;;;;;X;Пусть красные ссорятся
EVT_759438_NAME;SR-Menshevik coalition breaks up;;;;;;;;;;X;Распад коалиции эсеров и меньшевиков
EVT_759438_DESC;Kerensky's death meant that the fragile SR-Kadet coalition was no more. Even though the SR-Menshevik coalition has resulted in the two parties gaining considerable influence on the government ideological differences between the two parties were too great to maintain a coherent coalition, resulting in the Mensheviks leaving the government. This gives way to great possibilities, including a Menshevik-Bolshevik coalition in the near future.;;;;;;;;;;X;#TODO
EVT_759438_OPTIONA;Oh no!;;;;;;;;;;X;О нет!
EVT_759439_NAME;Splintering within the conservatives;;;;;;;;;;X;Раскол среди консерваторов
EVT_759439_DESC;Dmitri Romanov's authority and charisma was one of the few things that kept the Russian conservatives strong and vibrant. With his death the movement quickly split into two branches, the so-called Siloviki, organised around marshal Denikin and consisting mostly of White military officers, and the conservative civilians, gathered around professor Nikolai Trubetskoy.;;;;;;;;;;X;#TODO
EVT_759439_OPTIONA;Let them quarrel!;;;;;;;;;;X;Пусть они ссорятся
EVT_759440_NAME;Splintering within the conservatives;;;;;;;;;;X;Раскол среди консерваторов
EVT_759440_DESC;Dmitri Romanov's authority and charisma was one of the few things that kept the Russian conservatives strong and vibrant. With his death the movement quickly split into two branches, the so-called Siloviki, organised around marshal Denikin and consisting mostly of White military officers, and the conservative civilians, gathered around professor Nikolai Trubetskoy. Without his protector Yusupov was quickly replaced by Trubetskoy.;;;;;;;;;;X;#TODO
EVT_759440_OPTIONA;Let them quarrel!;;;;;;;;;;X;Пусть они ссорятся
EVT_759450_NAME;The X Duma Elections;;;;;;;;;;X;Выборы X Думы
EVT_759450_DESC;According to the Constitution elections are to be held every five years. The IX Duma's term has expired and the time has come to elect a new parliament. With the conservatives and left-wing forces in disarray these elections may lead to surprising results.;;;;;;;;;;X;#TODO
EVT_759450_OPTIONA;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759450_OPTIONB;The Social Revolutionaries.;;;;;;;;;;X;Эсеры
EVT_759450_OPTIONC;A conservative faction.;;;;;;;;;;X;Консерваторы
EVT_759450_OPTIOND;The Tsar shall put an end to this chaotic democracy!;;;;;;;;;;X;Царь должен положить конец хаосу демократии!
EVT_759451_NAME;Conservative victory;;;;;;;;;;X;Победа консерваторов
EVT_759451_DESC;The conservatives have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Консерваторы набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759451_OPTIONA;Trubetskoy's civilians.;;;;;;;;;;X;Фракция Трубецкого
EVT_759451_OPTIONB;Denikin's Siloviki.;;;;;;;;;;X;Силовики Деникина
EVT_759452_NAME;The X Duma Elections;;;;;;;;;;X;Выборы X Думы
EVT_759452_DESC;According to the Constitution elections are to be held every five years. The IX Duma's term has expired and the time has come to elect a new parliament. With the conservatives and left-wing forces in disarray these elections may lead to surprising results.;;;;;;;;;;X;#TODO
EVT_759452_OPTIONA;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759452_OPTIONB;A Socialist faction.;;;;;;;;;;X;Социалисты
EVT_759452_OPTIONC;A conservative faction.;;;;;;;;;;X;Консерваторы
EVT_759452_OPTIOND;The army shall put an end to this chaotic democracy!;;;;;;;;;;X;Армия положит конец хаосу демократии!
EVT_759453_NAME;Socialist victory;;;;;;;;;;X;Победа социалистов
EVT_759453_DESC;The socialists have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Социалисты набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759453_OPTIONA;The Social Revolutionaries.;;;;;;;;;;X;Эсеры
EVT_759453_OPTIONB;The Mensheviks.;;;;;;;;;;X;Меньшевики
EVT_759453_OPTIONC;The Menshevik-Bolshevik Coalition.;;;;;;;;;;X;Коалиция меньшевиков и большевиков
EVT_759454_NAME;Conservative victory;;;;;;;;;;X;Победа консерваторов
EVT_759454_DESC;The conservatives have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Консерваторы набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759454_OPTIONA;Trubetskoy's civilians.;;;;;;;;;;X;Фракция Трубецкого
EVT_759454_OPTIONB;Denikin's Siloviki.;;;;;;;;;;X;Силовики Деникина
EVT_759455_NAME;The X Duma Elections;;;;;;;;;;X;Выборы X Думы
EVT_759455_DESC;According to the Constitution elections are to be held every five years. The IX Duma's term has expired and the time has come to elect a new parliament. With the conservatives and left-wing forces in disarray these elections may lead to surprising results.;;;;;;;;;;X;#TODO
EVT_759455_OPTIONA;A socialist faction.;;;;;;;;;;X;Социалисты
EVT_759455_OPTIONB;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759455_OPTIONC;A conservative faction.;;;;;;;;;;X;Консерваторы
EVT_759455_OPTIOND;The army shall put an end to this chaotic democracy!;;;;;;;;;;X;Армия положит конец хаосу демократии!
EVT_759456_NAME;Socialist victory;;;;;;;;;;X;Победа социалистов
EVT_759456_DESC;The Socialists have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Социалисты набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759456_OPTIONA;The Social Revolutionaries.;;;;;;;;;;X;Эсеры
EVT_759456_OPTIONB;The Mensheviks.;;;;;;;;;;X;Меньшевики
EVT_759456_OPTIONC;The Menshevik-Bolshevik Coalition.;;;;;;;;;;X;Коалиция меньшевиков и большевиков
EVT_759457_NAME;Conservative victory;;;;;;;;;;X;Победа консерваторов
EVT_759457_DESC;The conservatives have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Консерваторы набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759457_OPTIONA;Trubetskoy's civilians.;;;;;;;;;;X;Фракция Трубецкого
EVT_759457_OPTIONB;Denikin's Siloviki.;;;;;;;;;;X;Силовики Деникина
EVT_759458_NAME;The X Duma Elections;;;;;;;;;;X;Выборы X Думы
EVT_759458_DESC;According to the Constitution elections are to be held every five years. The IX Duma's term has expired and the time has come to elect a new parliament. However, many orthodox Bolsheviks see the Duma as an unneccessary obstacle in building the Communist state. The right-wing sympathizers within the Army are also a problem.;;;;;;;;;;X;#TODO
EVT_759458_OPTIONA;Dissolve the Duma and place loyal officers in the Army!;;;;;;;;;;X;Распустите Думу и назначьте лояльных офицеров в армию!
EVT_759458_OPTIONB;Compromise with the Mensheviks and SR.;;;;;;;;;;X;Компромисс с меньшевиками и эсерами
EVT_759458_OPTIONC;The Kadets, liberals, and royalists overthrow the Bolsheviks!;;;;;;;;;;X;Кадеты, либералы и монархисты свергают большевиков
EVT_759458_OPTIOND;The army shall save Russia from Communism once again!;;;;;;;;;;X;Армия снова должна спасти Россию от большевизма!
EVT_759459_NAME;Tsardom restored;;;;;;;;;;X;Восстановление самодержавия
EVT_759459_DESC;A combined front of Kadets, liberals, and monarchists has managed to topple the Bolshevik republic and restore the monarchy under Vladimir Romanov. What kind of monarchy should it be?;;;;;;;;;;X;Объединенному фронту кадетов, либералов и монархистов удалось свергнуть республику большевиков и восстановить монархию под управлением Владимира Романова. Вопрос в том, в какой форме должна существовать монархия?
EVT_759459_OPTIONA;A constitutional monarchy.;;;;;;;;;;X;Конституционная монархия
EVT_759459_OPTIONB;An autocratic monarchy.;;;;;;;;;;X;Абсолютное самодержавие
EVT_759460_NAME;The X Duma Elections;;;;;;;;;;X;Выборы X Думы
EVT_759460_DESC;According to the Constitution elections are to be held every five years. The IX Duma's term has expired and the time has come to elect a new parliament. With the conservatives and left-wing forces in disarray these elections may lead to surprising results.;;;;;;;;;;X;#TODO
EVT_759460_OPTIONA;Trubetskoy's civilian conservatives.;;;;;;;;;;X;Фракция Трубецкого
EVT_759460_OPTIONB;Denikin's Siloviki conservatives.;;;;;;;;;;X;Силовики Деникина
EVT_759460_OPTIONC;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759460_OPTIOND;The Tsar shall put an end to this chaotic democracy!;;;;;;;;;;X;Царь должен положить конец хаосу демократии!
EVT_759461_NAME;The Presidental Elections of 1942;;;;;;;;;;X;Президентские выборы 1942 года
EVT_759461_DESC;The time has come to elect a new president to replace the late Dmitri Pavlovich Romanov. All major forces in the country have put forward their candidates and the Senate is ready to assemble to vote on the new president.;;;;;;;;;;X;Пришло время избрать нового президента, чтобы сменить ушедшего Дмитрия Павловича Романова. Все основные силы в стране выдвинули своих кандидатов, и Сенат готов проголосовать за нового президента.
EVT_759461_OPTIONA;Viktor Chernov, leader of the SR Party.;;;;;;;;;;X;Виктор Чернов, лидер партии эсеров
EVT_759461_OPTIONB;Vasily Maklakov, the Kadet-Liberal representative.;;;;;;;;;;X;Василий Маклаков, представитель кадетов и либералов
EVT_759461_OPTIONC;Alexei Archangelskiy, a conservative candidate.;;;;;;;;;;X;Алексей Архангельский, кандидат от аристократов
EVT_759461_OPTIOND;Solomon Lozovsky, the People's Tribune of our times!;;;;;;;;;;X;Соломон Лозовский, 'народый трибун'
EVT_759462_NAME;The Presidental Elections of 1943;;;;;;;;;;X;Президентские выборы 1943 года
EVT_759462_DESC;The time has come to elect a new president. All major forces in the country have put forward their candidates and the Senate is ready to assemble to vote on the new president.;;;;;;;;;;X;Пришло время избрать нового президента. Все основные силы в стране выдвинули своих кандидатов, и Сенат готов проголосовать за нового президента.
EVT_759462_OPTIONA;Viktor Chernov, leader of the SR Party.;;;;;;;;;;X;Виктор Чернов, лидер партии эсеров
EVT_759462_OPTIONB;Vasily Maklakov, the Kadet-Liberal representative.;;;;;;;;;;X;Василий Маклаков, представитель кадетов и либералов
EVT_759462_OPTIONC;Alexei Archangelskiy, a conservative candidate.;;;;;;;;;;X;Алексей Архангельский, кандидат от аристократов
EVT_759462_OPTIOND;Solomon Lozovsky, the People's Tribune of our times!;;;;;;;;;;X;Соломон Лозовский, 'народый трибун'
EVT_759480_NAME;The XI Duma Elections;;;;;;;;;;X;Выборы XI Думы
EVT_759480_DESC;According to the Constitution elections are to be held every five years. The stabilisation provided by the X Duma gave Russia a chance to finally elect a strong government.;;;;;;;;;;X;Согласно конституции, выборы должны проводиться каждые пять лет. Стабилизации обеспеченная X Думой дала России шанс, наконец избрать сильное правительство.
EVT_759480_OPTIONA;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759480_OPTIONB;The Social Revolutionaries.;;;;;;;;;;X;Эсеры
EVT_759480_OPTIONC;A conservative faction.;;;;;;;;;;X;Консерваторы
EVT_759480_OPTIOND;The Tsar shall put an end to this chaotic democracy!;;;;;;;;;;X;Царь должен положить конец хаосу демократии!
EVT_759481_NAME;Conservative victory;;;;;;;;;;X;Победа консерваторов
EVT_759481_DESC;The conservatives have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Консерваторы набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759481_OPTIONA;Trubetskoy's civilians.;;;;;;;;;;X;Фракция Трубецкого
EVT_759481_OPTIONB;Denikin's Siloviki.;;;;;;;;;;X;Силовики Деникина
EVT_759482_NAME;The XI Duma Elections;;;;;;;;;;X;Выборы XI Думы
EVT_759482_DESC;According to the Constitution elections are to be held every five years. The stabilisation provided by the X Duma gave Russia a chance to finally elect a strong government.;;;;;;;;;;X;Согласно конституции, выборы должны проводиться каждые пять лет. Стабилизации обеспеченная X Думой дала России шанс, наконец избрать сильное правительство.
EVT_759482_OPTIONA;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759482_OPTIONB;A socialist faction.;;;;;;;;;;X;Социалисты
EVT_759482_OPTIONC;A conservative faction.;;;;;;;;;;X;Консерваторы
EVT_759482_OPTIOND;The army shall put an end to this chaotic democracy!;;;;;;;;;;X;Армия положит конец хаосу демократии!
EVT_759483_NAME;Socialist victory;;;;;;;;;;X;Победа социалистов
EVT_759483_DESC;The socialists have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Социалисты набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759483_OPTIONA;The Social Revolutionaries.;;;;;;;;;;X;Эсеры
EVT_759483_OPTIONB;The Mensheviks.;;;;;;;;;;X;Меньшевики
EVT_759483_OPTIONC;The Menshevik-Bolshevik Coalition.;;;;;;;;;;X;Коалиция меньшевиков и большевиков
EVT_759484_NAME;Conservative victory;;;;;;;;;;X;Победа консерваторов
EVT_759484_DESC;The conservatives have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Консерваторы набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759484_OPTIONA;Trubetskoy's civilians.;;;;;;;;;;X;Фракция Трубецкого
EVT_759484_OPTIONB;Denikin's Siloviki.;;;;;;;;;;X;Силовики Деникина
EVT_759485_NAME;The XI Duma Elections;;;;;;;;;;X;Выборы XI Думы
EVT_759485_DESC;According to the Constitution elections are to be held every five years. The stabilisation provided by the X Duma gave Russia a chance to finally elect a strong government.;;;;;;;;;;X;Согласно конституции, выборы должны проводиться каждые пять лет. Стабилизации обеспеченная X Думой дала России шанс, наконец избрать сильное правительство.
EVT_759485_OPTIONA;A Socialist faction.;;;;;;;;;;X;Социалисты
EVT_759485_OPTIONB;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759485_OPTIONC;A conservative faction.;;;;;;;;;;X;Консерваторы
EVT_759485_OPTIOND;The army shall put an end to this chaotic democracy!;;;;;;;;;;X;Армия положит конец хаосу демократии!
EVT_759486_NAME;Socialist victory;;;;;;;;;;X;Победа социалистов
EVT_759486_DESC;The Socialists have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Социалисты набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759486_OPTIONA;The Social Revolutionaries.;;;;;;;;;;X;Эсеры
EVT_759486_OPTIONB;The Mensheviks.;;;;;;;;;;X;Меньшевики
EVT_759486_OPTIONC;The Menshevik-Bolshevik Coalition.;;;;;;;;;;X;Коалиция меньшевиков и большевиков
EVT_759487_NAME;Conservative victory;;;;;;;;;;X;Победа консерваторов
EVT_759487_DESC;The conservatives have secured a majority in the Duma. The question is which faction?;;;;;;;;;;X;Консерваторы набрали большинство в Думе. Вопрос в том чья фракция?
EVT_759487_OPTIONA;Trubetskoy's civilians.;;;;;;;;;;X;Фракция Трубецкого
EVT_759487_OPTIONB;Denikin's Siloviki.;;;;;;;;;;X;Силовики Деникина
EVT_759488_NAME;The XI Duma Elections;;;;;;;;;;X;Выборы XI Думы
EVT_759488_DESC;According to the Constitution elections are to be held every five years. The stabilisation provided by the X Duma gives us an opportunity to reform Russia along our lines.;;;;;;;;;;X;Согласно конституции, выборы должны проводиться каждые пять лет. Стабилизация обеспеченная X Думой дала нам возможность начать реформы в России.
EVT_759488_OPTIONA;Dissolve the Duma and place loyal officers in the Army!;;;;;;;;;;X;Распустите Думу и назначьте лояльных офицеров в армию!
EVT_759488_OPTIONB;Compromise with the Mensheviks and SR.;;;;;;;;;;X;Компромисс с меньшевиками и эсерами
EVT_759488_OPTIONC;The Kadets, liberals, and royalists overthrow the Bolsheviks!;;;;;;;;;;X;Кадеты, либералы и монархисты свергают большевиков
EVT_759488_OPTIOND;The army shall save Russia from Bolshevism once again!;;;;;;;;;;X;Армия снова должна спасти Россию от большевизма!
EVT_759489_NAME;Tsardom restored;;;;;;;;;;X;Восстановление самодержавия
EVT_759489_DESC;A combined front of Kadets, liberals and monarchists has managed to topple the Bolshevik republic and restore the monarchy under Vladimir Romanov. What kind of monarchy should it be?;;;;;;;;;;X;Объединенному фронту кадетов, либералов и монархистов удалось свергнуть республику большевиков и восстановить монархию под управлением Владимира Романова. Вопрос в том, в какой форме должна существовать монархия?
EVT_759489_OPTIONA;A constitutional monarchy!;;;;;;;;;;X;Конституционная монархия
EVT_759489_OPTIONB;An autocratic monarchy!;;;;;;;;;;X;Абсолютное самодержавие
EVT_759490_NAME;The XI Duma Elections;;;;;;;;;;X;Выборы XI Думы
EVT_759490_DESC;According to the Constitution elections are to be held every five years. The stabilisation provided by the X Duma gave Russia a chance to finally elect a strong government.;;;;;;;;;;X;Согласно конституции, выборы должны проводиться каждые пять лет. Стабилизации обеспеченная X Думой дала России шанс, наконец избрать сильное правительство.
EVT_759490_OPTIONA;The Mensheviks secure their majority.;;;;;;;;;;X;Меньшевики сохраняют большинство
EVT_759490_OPTIONB;The Bolsheviks compromise with the Mensheviks.;;;;;;;;;;X;Компромисс с большевиками
EVT_759490_OPTIONC;Another faction prevails.;;;;;;;;;;X;Другие партии победили
EVT_759490_OPTIOND;The army shall save Russia from Bolshevism once again!;;;;;;;;;;X;Армия снова должна спасти Россию от большевизма!
EVT_759491_NAME;Right wing victory;;;;;;;;;;X;Правые побеждают
EVT_759491_DESC;Rather surprisingly, a right-wing party has secured a victory in the elections. But which one?;;;;;;;;;;X;Удивительно, но правые партии победили на выборах. Но которая из них?
EVT_759491_OPTIONA;A Kadet-Liberal coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759491_OPTIONB;The Social Revolutionaries.;;;;;;;;;;X;Эсеры
EVT_759491_OPTIONC;Trubetskoy's conservatives.;;;;;;;;;;X;Фракция Трубецкого
EVT_759492_NAME;The XI Duma Elections;;;;;;;;;;X;Выборы XI Думы
EVT_759492_DESC;According to the Constitution elections are to be held every five years. The stabilisation provided by the X Duma gave Russia a chance to finally elect a strong government.;;;;;;;;;;X;Согласно конституции, выборы должны проводиться каждые пять лет. Стабилизации обеспеченная X Думой дала России шанс, наконец избрать сильное правительство.
EVT_759492_OPTIONA;Trubetskoy's civilian conservatives.;;;;;;;;;;X;Фракция Трубецкого
EVT_759492_OPTIONB;Denikin's Siloviki conservatives.;;;;;;;;;;X;Силовики Деникина
EVT_759492_OPTIONC;The Kadet-Liberal Coalition.;;;;;;;;;;X;Коалиция кадетов и либералов
EVT_759492_OPTIOND;The Tsar shall put an end to this chaotic democracy!;;;;;;;;;;X;Царь должен положить конец хаосу демократии!
EVT_759493_NAME;The Presidental Elections of 1948;;;;;;;;;;X;Президентские Выборы 1948 года
EVT_759493_DESC;The time has come to elect a new president. All major forces in the country have put forward their candidates and the Senate is ready to assemble to vote on the new president.;;;;;;;;;;X;Пришло время избрать нового президента. Все основные силы в стране выдвинули своих кандидатов, и Сенат готов проголосовать за нового президента.
EVT_759493_OPTIONA;Viktor Chernov, leader of the SR Party.;;;;;;;;;;X;Виктор Чернов, лидер партии эсеров
EVT_759493_OPTIONB;Ariadna V. Tyrkova-Williams, the Kadet-Liberal representative.;;;;;;;;;;X;Ариадна Тыркова-Вильямс, представитель кадетов и либералов
EVT_759493_OPTIONC;Alexei Archangelskiy, a conservative candidate.;;;;;;;;;;X;Алексей Архангельский, кандидат от аристократов
EVT_759493_OPTIOND;Solomon Lozovsky, the People's Tribune of our times!;;;;;;;;;;X;Соломон Лозовский, 'народый трибун'
EVT_759494_NAME;The Presidental Elections of 1949;;;;;;;;;;X;Президентские Выборы 1949 года
EVT_759494_DESC;The time has come to elect a new president. All major forces in the country have put forward their candidates and the Senate is ready to assemble to vote on the new president.;;;;;;;;;;X;Пришло время избрать нового президента. Все основные силы в стране выдвинули своих кандидатов, и Сенат готов проголосовать за нового президента.
EVT_759494_OPTIONA;Viktor Chernov, leader of the SR Party.;;;;;;;;;;X;Виктор Чернов, лидер партии эсеров
EVT_759494_OPTIONB;Ariadna V. Tyrkova-Williams, the Kadet-Liberal representative.;;;;;;;;;;X;Ариадна Тыркова-Вильямс, представитель кадетов и либералов
EVT_759494_OPTIONC;Alexei Archangelskiy, a conservative candidate.;;;;;;;;;;X;Алексей Архангельский, кандидат от аристократов
EVT_759494_OPTIOND;Solomon Lozovsky, the People's Tribune of our times!;;;;;;;;;;X;Соломон Лозовский, 'народый трибун'
EVT_759495_NAME;The Presidental Elections of 1954;;;;;;;;;;X;Президентские Выборы 1954 года
EVT_759495_DESC;The time has come to elect a new president. All major forces in the country have put forward their candidates and the Senate is ready to assemble to vote on the new president.;;;;;;;;;;X;Пришло время избрать нового президента. Все основные силы в стране выдвинули своих кандидатов, и Сенат готов проголосовать за нового президента.
EVT_759495_OPTIONA;Fanni Kaplan, successor to Viktor Chernov.;;;;;;;;;;X;Фанни Каплан, преемница Виктора Чернова
EVT_759495_OPTIONB;Ariadna V. Tyrkova-Williams, the Kadet-Liberal representative.;;;;;;;;;;X;Ариадна Тыркова-Вильямс, представитель кадетов и либералов
EVT_759495_OPTIONC;Alexei Archangelskiy, a conservative candidate.;;;;;;;;;;X;Алексей Архангельский, кандидат от аристократов
EVT_759495_OPTIOND;Solomon Lozovsky, the People's Tribune of our times!;;;;;;;;;;X;Соломон Лозовский, 'народый трибун'
EVT_759496_NAME;The Presidental Elections of 1955;;;;;;;;;;X;Президентские Выборы 1955 года
EVT_759496_DESC;The time has come to elect a new president. All major forces in the country have put forward their candidates and the Senate is ready to assemble to vote on the new president.;;;;;;;;;;X;Пришло время избрать нового президента. Все основные силы в стране выдвинули своих кандидатов, и Сенат готов проголосовать за нового президента.
EVT_759496_OPTIONA;Fanni Kaplan, successor to Viktor Chernov.;;;;;;;;;;X;Фанни Каплан, преемница Виктора Чернова
EVT_759496_OPTIONB;Ariadna V. Tyrkova-Williams, the Kadet-Liberal representative.;;;;;;;;;;X;Ариадна Тыркова-Вильямс, представитель кадетов и либералов
