EVT_1012522_DESC;The uprisings on Ceylon have worsened. The entire island is now under rebel control and the navy can't seem to facilitate any landings. Although many oppose such a move it may be necessary to give up control of the island.;;;;;;;#TODO;;x
EVT_1012522_OPTIONA;No, we will keep fighting these rebels!;;;;;;;Íåò, ìû ïðîäîëæèì áîðüáó ñ ýòèìè ìÿòåæíèêàìè!;;x
EVT_1012522_OPTIONB;We have no choice but to let them go.;;;;;;;Ó íàñ íåò äðóãîãî âûáîðà, êðîìå óõîäà èç ðåãèîíà;;x
EVT_1012523_NAME;Ceylon is Still in Rebel Hands;;;;;;;#TODO;;x
EVT_1012523_DESC;The uprisings on Ceylon have worsened. The entire island is now under rebel control and the navy can't seem to facilitate any landings. Although many oppose such a move it may be necessary to give up control of the island.;;;;;;;#TODO;;x
EVT_1012523_OPTIONA;No, we will keep fighting these rebels!;;;;;;;Íåò, ìû ïðîäîëæèì áîðüáó ñ ýòèìè ìÿòåæíèêàìè!;;x
EVT_1012523_OPTIONB;We have no choice but to let them go.;;;;;;;Ó íàñ íåò äðóãîãî âûáîðà, êðîìå óõîäà èç ðåãèîíà;;x
EVT_1012524_NAME;Ceylon is Still in Rebel Hands;;;;;;;#TODO;;x
EVT_1012524_DESC;The uprisings on Ceylon have worsened. The entire island is now under rebel control and the navy can't seem to facilitate any landings. Although many oppose such a move it may be necessary to give up control of the island.;;;;;;;#TODO;;x
EVT_1012524_OPTIONA;No, we will keep fighting these rebels!;;;;;;;Íåò, ìû ïðîäîëæèì áîðüáó ñ ýòèìè ìÿòåæíèêàìè!;;x
EVT_1012524_OPTIONB;We have no choice but to let them go.;;;;;;;Ó íàñ íåò äðóãîãî âûáîðà, êðîìå óõîäà èç ðåãèîíà;;x
EVT_1012525_NAME;Major Victory;;;;;;;Ïîáåäà íàä èìïåðèàëèñòàìè!;;x
EVT_1012525_DESC;We have fought on the beaches and in the mountains of our fair isle and finally managed to drive out the hated German oppressor!;;;;;;;#TODO;;x
EVT_1012525_OPTIONA;Excellent!;;;;;;;Îòëè÷íî!;;x
EVT_1012526_NAME;The Revolution on Ceylon Stands Triumphant!;;;;;;;#TODO;;x
EVT_1012526_DESC;With the selfless help of our brave volunteers, the peoples of Ceylon have finally thrown of the yoke of colonial exploitation! This is a great day for all the socialist nations of the world!;;;;;;;#TODO;;x
EVT_1012526_OPTIONA;Bring the Republic of Ceylon into our alliance!;;;;;;;#TODO;;x
EVT_1012526_OPTIONB;Congratulate them warmly and leave them to their own affairs.;;;;;;;#TODO;;x
EVT_101000_NAME;1936, Delhi's Darkest Hour;;;;;;;#TODO;;x
EVT_101000_DESC;The Delhi government is the self-proclaimed legal successor state to the British Raj, yet within its borders different fractions vie for power. The progressive rajas and burgeoisie are content with authoritarian dominion status, but radical nationalists and independence activists are still calling for the expulsion of the British. Tensions are running high inside the Red Fort as well as in the nation's central parliament;;;;;;;#TODO;;x
EVT_101000_OPTIONA;Quite a pickle, I say.;;;;;;;#TODO;;x
EVT_101001_NAME;Remnants of the Raj;;;;;;;#TODO;;x
EVT_101001_DESC;A curious mix of princely states and old British colonial administration, Delhi is governed by the Weltkrieg hero Maharaja Ganga Singh and his government of Raj administrators and north-western native princes. However, it has been a decade since revolution threw India into anarchy and it has become painfully obvious that the need for reform is dire.;;;;;;;#TODO;;x
EVT_101001_OPTIONA;For God, Emperor and India!;;;;;;;#TODO;;x
EVT_101002_NAME;The Passing of King George V;;;;;;;#TODO;;x
EVT_101002_DESC;The ousted king of Britain, George V, finally succumbed to the illness that had plagued him since revolution swept through the home isles. As the head of state of the Dominion of India, Delhi, his death will certainly cause trouble amongst the competing fractions of the former Raj, but for now the Chamber of Princes will head a regency till the coronation of his son, Edward.;;;;;;;#TODO;;x
EVT_101002_OPTIONA;The Entente enters a state of mourning...;;;;;;;Ïî âñåé Àíòàíòå îáúÿâëåí òðàóð...;;x
EVT_101003_NAME;Edward VIII Ascends the Imperial Throne;;;;;;;#TODO;;x
EVT_101003_DESC;In Canada, the Prince of Wales has succeeded his father as King and Emperor of all the dominions of the British Empire, however, the Chamber of Princes has not yet accepted him as such and there are rumblings within the army, notably the anti-British rajas lead by Sayajirao Gaekwad, that India no longer needs a foreign monarch, no matter how ceremonial the role has become.;;;;;;;#TODO;;x
EVT_101003_OPTIONA;Arrange for an Imperial Durbar to formalise his coronation!;;;;;;;#TODO;;x
EVT_101004_NAME;Amanullah Khan and the Indian Crisis of Succession;;;;;;;#TODO;;x
EVT_101004_DESC;In the remnants of the Raj to our south, dissent has sprung up like wildflowers in the wake of Edward VIII's succession. In Kabul, we have our own troubles keeping the latent discontent of reform down. A repeat of the victorius Fourth Anglo-Afghan War might cement our own position whilst winning new lands and subjects for the crown!;;;;;;;#TODO;;x
EVT_101004_OPTIONA;The time is ripe, let us repeat the victory of 1926!;;;;;;;#TODO;;x
EVT_101004_OPTIONB;Bah! What do Indians have but cows?;;;;;;;#TODO;;x
EVT_101005_NAME;The Third Treaty of Rawalpindi;;;;;;;#TODO;;x
EVT_101005_DESC;Victory is ours! The decadent British lapdogs in Delhi have been utterly routed and our forces are entrenched in the smouldering remains of their capital. Now might be the best time to demand concessions, whilst we still carry the lead.;;;;;;;#TODO;;x
EVT_101005_OPTIONA;Let us claim Kashmir and carve a path to the Mouth of the Indus!;;;;;;;#TODO;;x
EVT_101005_OPTIONB;I shall be the emancipator and liberator of all Mohammedans in the Indus Valley!;;;;;;;#TODO;;x
EVT_101005_OPTIONC;No peace with idol-worshippers, let us complete our conquest!;;;;;;;#TODO;;x
EVT_101007_NAME;Demands of the Emir;;;;;;;#TODO;;x
EVT_101007_DESC;Curses! The Afghan dogs have completely overpowered us and have reduced our proud nation to humiliation. Now the Afghan Emir demands our surrender of the princely state of Kashmir and access to the Mouth of the Indus. Although these are harsh terms, it might be wise to comply - lest our rivals on the continent act on our exposed situation.;;;;;;;#TODO;;x
EVT_101007_OPTIONA;We yield because we have no other choice...;;;;;;;Ìû ñîãëàñíû, ó íàñ íåò äðóãîãî âûáîðà...;;x
EVT_101007_OPTIONB;They must be joking, Hindustan Zindabad!;;;;;;;#TODO;;x
EVT_101008_NAME;Demands of the Emir;;;;;;;#TODO;;x
EVT_101008_DESC;Curses! The Afghan dogs have completely overpowered us and have reduced our proud nation to humiliation. Now the Afghan Emir demands our surrender of the princely state of Kashmir and access to the Mouth of the Indus. Although these are harsh terms, it might be wise to comply - lest our rivals on the continent act on our exposed situation.;;;;;;;#TODO;;x
EVT_101008_OPTIONA;We yield because we have no other choice...;;;;;;;Ìû ñîãëàñíû, ó íàñ íåò äðóãîãî âûáîðà...;;x
EVT_101008_OPTIONB;They must be joking, Hindustan Zindabad!;;;;;;;#TODO;;x
EVT_101009_NAME;The Third Treaty of Rawalpindi;;;;;;;#TODO;;x
EVT_101009_DESC;Amanullah Khan's ambition of furthering Afghan influence in India has been crushed. The troops of the Dominion have crossed the Durrand Line, retaken the lost North-West Frontier Provinces and the cities of Peshawar and Quetta whilst threatening Kabul itself. The Afghan state is in complete disarray and her populace begging for peace. All remaining for us to do, is to proclaim our demands to the vanquished.;;;;;;;#TODO;;x
EVT_101009_OPTIONA;Let us reclaim our lost cities of Peshawar and Quetta!;;;;;;;#TODO;;x
EVT_101009_OPTIONB;Let us finish the Great Game and completely pacify the Afghans!;;;;;;;#TODO;;x
EVT_101010_NAME;The Third Treaty of Rawalpindi;;;;;;;#TODO;;x
EVT_101010_DESC;Catastrophe! Our campaign against the Delhi Government has been crowned with spectacular failure and our armies forced through the Pass of Khyber, fleeing in panick. The vice-roy, Ganga Singh, has offered peace - demanding a restoration of the pre-1926 borders. Unfortunately we seem unable to decline, lest our very nation be destroyed...;;;;;;;#TODO;;x
EVT_101010_OPTIONA;We yield because we have no other choice...;;;;;;;Ìû ñîãëàñíû, ó íàñ íåò äðóãîãî âûáîðà...;;x
EVT_101010_OPTIONB;We shall fight you to the end, idol-worshippers!;;;;;;;#TODO;;x
EVT_101011_NAME;The Imperial Durbar of 1936;;;;;;;#TODO;;x
EVT_101011_DESC;Last held in 1911 in honour of the late George V, the Imperial Durbar was a mass event celebrating the coronation of a new British monarch as well as a moment for important proclamations regarding the state. Now, with Afghanistan defeated by Indians and the British Empire still in danger, many expect the new monarch, Edward, to have his powers further weakened by an empowered legislature.;;;;;;;#TODO;;x
EVT_101011_OPTIONA;Hail the King-Emperor, but legally establish him as a figurehead!;;;;;;;#TODO;;x
EVT_101011_OPTIONB;Delegate the King-Emperor's duties to an Indian vice-roy!;;;;;;;#TODO;;x
EVT_101012_NAME;The Dominion Elections;;;;;;;#TODO;;x
EVT_101012_DESC;With the Imperial Durbar well passed and victory won in Afghanistan, Ganga Singh has acknowledged the need for fresh elections to be called for the country's central parliament. With a new democratically elected legislature, the course of reforms will be able to continue apace and the many difficulties facing our nation delegated to the pages of history.;;;;;;;#TODO;;x
EVT_101012_OPTIONA;The Indian Liberal Party scores a landslide!;;;;;;;#TODO;;x
EVT_101012_OPTIONB;The Swaraj Party carries the day!;;;;;;;#TODO;;x
EVT_101012_OPTIONC;Jinnah's leftists sweep into parliament!;;;;;;;#TODO;;x
EVT_101012_OPTIOND;The feudal landowners of the Unionist Party triumph!;;;;;;;#TODO;;x
EVT_101013_NAME;The Dominion Elections;;;;;;;#TODO;;x
EVT_101013_DESC;With the Imperial Durbar well passed and victory won in Afghanistan, Ganga Singh has acknowledged the need for fresh elections to be called for the country's central parliament. With a new democratically elected legislature, the course of reforms will be able to continue apace and the many difficulties facing our nation delegated to the pages of history.;;;;;;;#TODO;;x
EVT_101013_OPTIONA;The Indian Liberal Party scores a landslide!;;;;;;;#TODO;;x
EVT_101013_OPTIONB;The Swaraj Party carries the day!;;;;;;;#TODO;;x
EVT_101013_OPTIONC;Jinnah's leftists sweep into parliament!;;;;;;;#TODO;;x
EVT_101013_OPTIOND;The feudal landowners of the Unionist Party triumph!;;;;;;;#TODO;;x
EVT_101014_NAME;The Princes, Provinces and Presidencies;;;;;;;#TODO;;x
EVT_101014_OPTIONA;Grant the princes a pension, but abolish their sovereignty!;;;;;;;#TODO;;x
EVT_101014_OPTIONB;Abolish indirect rule and expropriate the princes!;;;;;;;#TODO;;x
EVT_101014_OPTIONC;Let the maharajs play rulers in peace, their loyalty is certain!;;;;;;;#TODO;;x
EVT_101015_NAME;The Princes, Provinces and Presidencies;;;;;;;#TODO;;x
EVT_101015_OPTIONA;Grant the princes a pension, but abolish their sovereignty!;;;;;;;#TODO;;x
EVT_101015_OPTIONB;Abolish indirect rule and expropriate the princes!;;;;;;;#TODO;;x
EVT_101015_OPTIONC;Let the maharajs play rulers in peace, their loyalty is certain!;;;;;;;#TODO;;x
EVT_101016_NAME;The Princes, Provinces and Presidencies;;;;;;;#TODO;;x
EVT_101016_OPTIONA;Grant the princes a pension, but abolish their sovereignty!;;;;;;;#TODO;;x
EVT_101016_OPTIONB;Abolish indirect rule and expropriate the princes!;;;;;;;#TODO;;x
EVT_101016_OPTIONC;Let the maharajs play rulers in peace, their loyalty is certain!;;;;;;;#TODO;;x
EVT_101017_NAME;The Princes, Provinces and Presidencies;;;;;;;#TODO;;x
EVT_101017_OPTIONA;Grant the princes a pension, but abolish their sovereignty!;;;;;;;#TODO;;x
EVT_101017_OPTIONB;The princes are the backbone of the state, strenghten their autonomy!;;;;;;;#TODO;;x
EVT_101017_OPTIONC;We do not need the princes, expropriate them all!;;;;;;;#TODO;;x
EVT_101018_NAME;The Indian Economy Act;;;;;;;#TODO;;x
EVT_101018_OPTIONA;Indian freedom and Indian greatness demand a liberal economy!;;;;;;;#TODO;;x
EVT_101018_OPTIONB;An emancipated people needs a balanced economic system!;;;;;;;#TODO;;x
EVT_101018_OPTIONC;Our strenght is based on the economy, enforce state control!;;;;;;;#TODO;;x
EVT_101019_NAME;The Indian Economy Act;;;;;;;#TODO;;x
EVT_101019_OPTIONA;Let us strenghten the private sector with public welfare!;;;;;;;#TODO;;x
EVT_101019_OPTIONB;The free market shall emancipate the Indian people!;;;;;;;#TODO;;x
EVT_101019_OPTIONC;State control of the economy shall guarantee equality!;;;;;;;#TODO;;x
EVT_101020_NAME;The Indian Economy Act;;;;;;;#TODO;;x
EVT_101020_OPTIONA;The economy serves the people, let the people own it!;;;;;;;#TODO;;x
EVT_101020_OPTIONB;Enforce a free market for a free people!;;;;;;;#TODO;;x
EVT_101020_OPTIONC;Let us take a moderate approach!;;;;;;;#TODO;;x
EVT_101021_NAME;The Indian Economy Act;;;;;;;#TODO;;x
EVT_101021_OPTIONA;The economic power of the elite is the shield of the poor!;;;;;;;#TODO;;x
EVT_101021_OPTIONB;A free market shall empower both peasant and prince!;;;;;;;#TODO;;x
EVT_101021_OPTIONC;Let us take a moderate approach!;;;;;;;#TODO;;x
EVT_101022_NAME;The Indian Industry Act 1937;;;;;;;#TODO;;x
EVT_101022_OPTIONA;Trade unionism is nothing short but Syndicalism, restrict it!;;;;;;;#TODO;;x
EVT_101022_OPTIONB;Let us enforce workers' rights, moderately, but progressively!;;;;;;;#TODO;;x
EVT_101022_OPTIONC;The proletariat shall no longer suffer, support the trade unions!;;;;;;;#TODO;;x
EVT_101023_NAME;The Indian Industry Act 1937;;;;;;;#TODO;;x
EVT_101023_OPTIONA;Trade unionism is nothing short but Syndicalism, restrict it!;;;;;;;#TODO;;x
EVT_101023_OPTIONB;Let us enforce workers' rights moderately, but progressively!;;;;;;;#TODO;;x
EVT_101023_OPTIONC;The proletariat shall no longer suffer, support the trade unions!;;;;;;;#TODO;;x
EVT_101024_NAME;The Indian Industry Act 1937;;;;;;;#TODO;;x
EVT_101024_OPTIONA;Trade unionism is nothing short but Syndicalism, restrict it!;;;;;;;#TODO;;x
EVT_101024_OPTIONB;Let us enforce workers' rights moderately, but progressively!;;;;;;;#TODO;;x
EVT_101024_OPTIONC;The proletariat shall no longer suffer, support the trade unions!;;;;;;;#TODO;;x
EVT_101025_NAME;The Indian Industry Act 1937;;;;;;;#TODO;;x
EVT_101025_OPTIONA;Trade unionism is nothing short but Syndicalism, restrict it!;;;;;;;#TODO;;x
EVT_101025_OPTIONB;Let us enforce workers' rights moderately, but progressively!;;;;;;;#TODO;;x
EVT_101025_OPTIONC;The proletariat shall no longer suffer, support the trade unions!;;;;;;;#TODO;;x
EVT_101026_NAME;The Case of the Princely Armies;;;;;;;#TODO;;x
EVT_101026_OPTIONA;Assimilate the princely troops under parliament's control!;;;;;;;#TODO;;x
EVT_101026_OPTIONB;Maintain nomial princely sovereignty and reinforce their troops!;;;;;;;#TODO;;x
EVT_101026_OPTIONC;Heed the reactionary landowners, maintain the status quo!;;;;;;;#TODO;;x
EVT_101027_NAME;The Case of the Princely Armies;;;;;;;#TODO;;x
EVT_101027_OPTIONA;Assimilate the princely troops under parliament's control!;;;;;;;#TODO;;x
EVT_101027_OPTIONB;Maintain nomial princely sovereignty and reinforce their troops!;;;;;;;#TODO;;x
EVT_101027_OPTIONC;Heed the reactionary landowners, maintain the status quo!;;;;;;;#TODO;;x
EVT_101028_NAME;The Case of the Princely Armies;;;;;;;#TODO;;x
EVT_101028_OPTIONA;Assimilate the princely troops under parliament's control!;;;;;;;#TODO;;x
EVT_101028_OPTIONB;Maintain nomial princely sovereignty and reinforce their troops!;;;;;;;#TODO;;x
EVT_101028_OPTIONC;Heed the reactionary landowners, maintain the status quo!;;;;;;;#TODO;;x
EVT_101029_NAME;The Refitting of the Princely Armies;;;;;;;#TODO;;x
EVT_101029_DESC;Following months’ worth of preparation the armed forces of the petty princes loyal to the Delhi government have been refitted and reinforced with new armament and recruits. Their arrival solidifies the prestige of our government considerably and strengthens the bond between the executive and our princely vassals. With such an abundance of support, who would dare challenge our troops for battle?;;;;;;;#TODO;;x
EVT_101029_OPTIONA;By my sword and shield!;;;;;;;#TODO;;x
EVT_101030_NAME;The Refitting of the Princely Armies;;;;;;;#TODO;;x
EVT_101030_DESC;Following months’ worth of preparation the armed forces of the petty princes loyal to the Delhi government have been refitted and reinforced with new armament and recruits. Their arrival solidifies the prestige of our government considerably and strengthens the bond between the executive and our princely vassals. With such an abundance of support, who would dare challenge our troops for battle?;;;;;;;#TODO;;x
EVT_101030_OPTIONA;By my sword and shield!;;;;;;;#TODO;;x
EVT_101031_NAME;The Fate of Princely India's Officer Corps;;;;;;;#TODO;;x
EVT_101031_DESC;Although defeated in the field, the officer corps of Princely India proved its worth on several occasions against our troops. With Hyderabad occupied and the territories of the former Raj almost unified, these men, true patriots, are longing to resume their service to India. However, a great deal of our loyal commanders fear the consequences of so readily accepting former enemies into the army.;;;;;;;#TODO;;x
EVT_101031_OPTIONA;Grant all non-royal officers a commission.;;;;;;;#TODO;;x
EVT_101031_OPTIONB;We need all of them to make India mighty once again.;;;;;;;#TODO;;x
EVT_101031_OPTIONC;These men are beyond redemption, lock them away for ever!;;;;;;;#TODO;;x
EVT_101032_NAME;The Fate of Socialist India's Officer Corps;;;;;;;#TODO;;x
EVT_101032_DESC;The Syndicalist threat on the subcontinent has been crushed under the caterpillar tracks of our armoured vehicles. However, some of the commanders who once owed their loyalty to the Calcutta government are willing to give up their political perversions in order to serve Mother India once more. The issue is a dangerous one, given the unforgiving hatred once shared between our two states, and many of our loyal officers deeply resent serving with former enemies.;;;;;;;#TODO;;x
EVT_101032_OPTIONA;Let the least politically tainted officers have a commission.;;;;;;;#TODO;;x
EVT_101032_OPTIONB;These men are beyond redemption, lock them away for ever!;;;;;;;#TODO;;x
EVT_101032_OPTIONC;To make India great, we need all and everyone!;;;;;;;#TODO;;x
EVT_101033_NAME;Death of Sir Sikander Hayat Khan;;;;;;;#TODO;;x
EVT_101033_DESC;One of the greatest statesmen of India, Sir Sikander Hayat Khan, passed away last night at his home in Multan, the Punjab. A great leader and politician, Hayat Khan had led the Unionist Party for several years and campaigned vigorously for the conservative ideals of his party. He is succeeded as chairman by the popular Jat leader, Sir Chhotu Ram.;;;;;;;#TODO;;x
EVT_101033_OPTIONA;Fare thee well.;;;;;;;#TODO;;x
EVT_101034_NAME;Death of Sir Sikander Hayat Khan;;;;;;;#TODO;;x
EVT_101034_DESC;One of the greatest statesmen of India, Sir Sikander Hayat Khan, passed away last night at his home in Multan, the Punjab. A great leader and politician, Hayat Khan had led the Unionist Party for several years and campaigned vigorously for the conservative ideals of his party. He is succeeded as chairman by the popular Jat leader, Sir Chhotu Ram.;;;;;;;#TODO;;x
EVT_101034_OPTIONA;Fare thee well.;;;;;;;#TODO;;x
EVT_101035_NAME;The Passing of Ganga Singh;;;;;;;#TODO;;x
EVT_101035_DESC;Maybe the greatest Indian to have lived since the birth of the Raj, Maharaja Ganga Singh passed away at his royal palace in Bikaner State late last night. Having led a distinguished career within the British and Indian armies, Singh was the man who forged a stable legal government in the mad current of socialist rebellion and princely treachery. Now, with India stronger than ever, his place will be incredibly hard to fill.;;;;;;;#TODO;;x
EVT_101035_OPTIONA;The people of India enters a state of mourning.;;;;;;;#TODO;;x
EVT_101035_OPTIONB;B. R. Ambedkar, the living saint, succeeds him as Viceroy.;;;;;;;#TODO;;x
EVT_101035_OPTIONC;J. R. D. Tata, the brilliant magnate, succeeds him as Viceroy.;;;;;;;#TODO;;x
EVT_101035_OPTIOND;A. C. Chatterjee, the stern diplomat, succeeds him as Viceroy.;;;;;;;#TODO;;x
EVT_101036_NAME;Death of Sayajirao Gaekwad III of Baroda;;;;;;;#TODO;;x
EVT_101036_DESC;An imposing and resolute ruler, Sayajirao Gaekwad passed away this morning in his palace in Baroda. Mourned by many, Sayajirao was an independent-minded ruler with little regard for the British or their Raj. He is succeeded by his grandson and famous spend-thrift Pratap Singh Gaekwad who is known to share his grandfather's nationalist sentiments.;;;;;;;#TODO;;x
EVT_101036_OPTIONA;Fare thee well.;;;;;;;#TODO;;x
EVT_101037_NAME;The Passing of Muhammad Ali Jinnah;;;;;;;#TODO;;x
EVT_101037_DESC;Perhaps the greatest politician of modern India and a tireless believer in Indian unity and constitutional politics, Muhammad Ali Jinnah passed away quietly in his sleep last night. A towering personality, Jinnah had shaped the Delhi government since its inception and safeguarded Indian democracy in the face of Syndicalism and princely feudalism. He is succeeded as head of the Home Rule Party by V.K. Krishna Menon.;;;;;;;#TODO;;x
EVT_101037_OPTIONA;The nation mourns the loss of its beloved prime minister!;;;;;;;#TODO;;x
EVT_101038_NAME;The Passing of Muhammad Ali Jinnah;;;;;;;#TODO;;x
EVT_101038_DESC;Perhaps the greatest politician of modern India and a tireless believer in Indian unity and constitutional politics, Muhammad Ali Jinnah passed away quietly in his sleep last night. A towering personality, Jinnah had shaped the Delhi government since its inception and safeguarded Indian democracy in the face of Syndicalism and princely feudalism. He is succeeded as head of the Home Rule Party by V.K. Krishna Menon.;;;;;;;#TODO;;x
EVT_101038_OPTIONA;The greatest Indian gentleman is no more.;;;;;;;#TODO;;x
EVT_101041_NAME;Death of Khengarji III of Cutch;;;;;;;#TODO;;x
EVT_101041_DESC;A progressive and venerable prince, Khengarji III of Cutch passed away this evening at his residence in Bhuj, Gujarat. Having ruled his state wisely for 67 years, the late prince will be mourned by many.;;;;;;;#TODO;;x
EVT_101041_OPTIONA;Fare thee well.;;;;;;;#TODO;;x
EVT_101039_NAME;Status of the Former French Colonies in India;;;;;;;#TODO;;x
EVT_101039_DESC;France had been the only major rival to Britain's colonial ambition on India and despite the latter's ultimate triumph, the French remained entrenched in several small enclaves. With the inclusion of the late Madras Republic's territory we now control the largest of these former French possessions, Pondicherry. It has been suggested that we restore some sort of autonomy to the city as a gesture of goodwill to our French allies, although this could be mistaken for tacit approval of foreign colonialism.;;;;;;;#TODO;;x
EVT_101039_OPTIONA;We can afford our French friends some special rights.;;;;;;;#TODO;;x
EVT_101039_OPTIONB;Merge the concessions into proper Indian states.;;;;;;;#TODO;;x
EVT_101039_OPTIONC;Ban all French institutions and enforce Indian values!;;;;;;;#TODO;;x
EVT_101040_NAME;The Bombay Plan;;;;;;;#TODO;;x
EVT_101040_OPTIONA;Coordinate the private and public sectors across United India!;;;;;;;#TODO;;x
EVT_101040_OPTIONB;Minimize state intervention and let the market restore itself.;;;;;;;#TODO;;x
EVT_101040_OPTIONC;Initiate regular five year plans to solidify our industry!;;;;;;;#TODO;;x
EVT_101043_NAME;Result of the First 5-Year Plan;;;;;;;#TODO;;x
EVT_101043_DESC;As the leaders of the Home Rule Party had hoped, the first five-year plan has proven to be a massive success. Our subsidies for the enlargement of the national industrial output has resulted in factories, roads and other infrastructural projects mushrooming across the sub-continent! India is well on her way to become an industrial power of magnitude!;;;;;;;#TODO;;x
EVT_101043_OPTIONA;Keep up the good work!;;;;;;;Çàìå÷àòåëüíî!;;x
EVT_101043_OPTIONB;We have had enough of this pseudo-socialism!;;;;;;;#TODO;;x
EVT_1010100_NAME;Result of the Second 5-Year Plan;;;;;;;#TODO;;x
EVT_1010100_DESC;As the leaders of the Home Rule Party had hoped, the first five-year plan has proven to be a massive success. Our subsidies for the enlargement of the national industrial output has resulted in factories, roads and other infrastructural projects mushrooming across the sub-continent! India is well on her way to become an industrial power of magnitude!;;;;;;;#TODO;;x
EVT_1010100_OPTIONA;Keep up the good work!;;;;;;;Çàìå÷àòåëüíî!;;x
EVT_1010100_OPTIONB;We have had enough of this pseudo-socialism!;;;;;;;#TODO;;x
EVT_1010101_NAME;Result of the Last 5-Year Plan;;;;;;;#TODO;;x
EVT_1010101_DESC;As the leaders of the Home Rule Party had hoped, the first five-year plan has proven to be a massive success. Our subsidies for the enlargement of the national industrial output has resulted in factories, roads and other infrastructural projects mushrooming across the sub-continent! India is well on her way to become an industrial power of magnitude!;;;;;;;#TODO;;x
EVT_1010101_OPTIONA;How grand our continent has become!;;;;;;;#TODO;;x
EVT_101042_NAME;A New India Arises;;;;;;;#TODO;;x
EVT_101042_OPTIONA;Jai Hind!;;;;;;;#TODO;;x
EVT_1010102_NAME;Integration in the Former Bombay Presidency;;;;;;;#TODO;;x
EVT_1010102_DESC;We have brought about the complete collapse of the princely state and established control over the southern-most part of the sub-continent. Now, however, we must decide how to integrate the provinces previously ailing under feudal rule. Should we swiftly and harshly replace the apparatus of governance with our own or gradually implement societal changes, making transition easier for the local elites?;;;;;;;#TODO;;x
EVT_1010102_OPTIONA;Take a moderate approach to integration.;;;;;;;#TODO;;x
EVT_1010102_OPTIONB;Commence integration immediately and harshly!;;;;;;;#TODO;;x
EVT_1010103_NAME;Integration of the Bombay Presidency;;;;;;;#TODO;;x
EVT_1010103_DESC;We have successfully managed to integrate the Marathi peoples of the former Bombay Presidency. From Victoria Terminal in Bombay to the peaks of the Deccan Traps, the legality of our government is respected and honoured. India now truly seems well under way to complete unity!;;;;;;;#TODO;;x
EVT_1010103_OPTIONA;Great!;;;;;;;Îòëè÷íî!;;x
EVT_1010104_NAME;Integration of the Bombay Presidency;;;;;;;#TODO;;x
EVT_1010104_DESC;We have successfully managed to integrate the Marathi peoples of the former Bombay Presidency. From Victoria Terminal in Bombay to the peaks of the Deccan Traps, the legality of our government is respected and honoured. India now truly seems well under way to complete unity!;;;;;;;#TODO;;x
EVT_1010104_OPTIONA;Great!;;;;;;;Îòëè÷íî!;;x
EVT_1010105_NAME;Integration in the Dravidian Princely States;;;;;;;#TODO;;x
EVT_1010105_DESC;The southern princely states were always somewhat politically detached from the federal government in Hyderabad. This makes it harder for us to establish an efficient central administration. Never the less, that is what we will have to achieve.;;;;;;;#TODO;;x
EVT_1010105_OPTIONA;Take a moderate approach to integration.;;;;;;;#TODO;;x
EVT_1010105_OPTIONB;We must be firm with these southern princelings!;;;;;;;#TODO;;x
EVT_1010106_NAME;Integration of the Southern Princely States;;;;;;;#TODO;;x
EVT_1010106_DESC;The proud peoples of southern India have finally accepted our government as the single source of all-Indian authority! Glory to India!;;;;;;;#TODO;;x
EVT_1010106_OPTIONA;Great!;;;;;;;Îòëè÷íî!;;x
EVT_1010107_NAME;Integration of the Southern Princely States;;;;;;;#TODO;;x
EVT_1010107_DESC;The proud peoples of southern India have finally accepted our government as the single source of all-Indian authority! Glory to India!;;;;;;;#TODO;;x
EVT_1010107_OPTIONA;Great!;;;;;;;Îòëè÷íî!;;x
EVT_1010108_NAME;Expanding the Indian Air Force;;;;;;;#TODO;;x
EVT_1010108_DESC;With our unification of the Indian sub-continent, it has been proposed in parliament that we convey a greater amount of funds towards the Indian Air Force in order to construct an air armada capable of covering the nation in its entirety. The proposal is popular with the military, although some ministers mutter about militarization and the cost of new air crafts.;;;;;;;#TODO;;x
EVT_1010108_OPTIONA;To the skies!;;;;;;;#TODO;;x
EVT_1010108_OPTIONB;That would be too expensive.;;;;;;;#TODO;;x
EVT_101044_NAME;Elections for Parliament, 1940;;;;;;;#TODO;;x
EVT_101044_DESC;It has been four years since the last democratic elections took place in our fair state. From the mouth of the Indus to the peaks of the Himalayas our trusted officials and commissioners are busy erecting voting booths for the millions of honest Indians that certainly will do their democratic duty and participate in the election. Campaigns have been fought and speeches held and the parties of democratic India eagerly await the results.;;;;;;;#TODO;;x
EVT_101044_OPTIONA;The Indian Liberal Party scores a landslide!;;;;;;;#TODO;;x
EVT_101044_OPTIONB;The Swaraj Party carries the day!;;;;;;;#TODO;;x
EVT_101044_OPTIONC;Jinnah's leftists sweep into parliament!;;;;;;;#TODO;;x
EVT_101044_OPTIOND;The feudal landowners of the Unionist Party triumph!;;;;;;;#TODO;;x
EVT_101044_OPTIONE;The Indian Liberal Party scores a landslide!;;;;;;;#TODO;;x
EVT_101044_OPTIONF;The Swaraj Party carries the day!;;;;;;;#TODO;;x
EVT_101044_OPTIONG;Jinnah's leftists sweep into parliament!;;;;;;;#TODO;;x
EVT_101044_OPTIONERR;The feudal landowners of the Unionist Party triumph!;;;;;;;#TODO;;x
EVT_101045_NAME;Elections for Parliament, 1944;;;;;;;#TODO;;x
