EVT_777333_OPTIONA;Stall the negotiations and send in the army!;;;;;;;Прекратить переговоры и послать армию!;;x
EVT_777333_OPTIONB;Try to appease them;;;;;;;Попытаться успокоить их;;x
EVT_777334_NAME;Result of negotiations;;;;;;;Результаты переговоров;;x
EVT_777334_DESC;Our offer to the revolting population was received by representatives of revolters and now we are awaiting their response...;;;;;;;Наши предложения отправлены представителям восставших и теперь мы ждем их ответа...;;x
EVT_777334_OPTIONB;Our offer was refused!;;;;;;;Наше предложение отклонено!;;x
EVT_777334_OPTIONC;Our offer was accepted!;;;;;;;Наше предложение принято!;;x
EVT_777062_NAME;Revolts in Guinea!;;;;;;;Восстание в Гвинее!;;x
EVT_777062_DESC;Shocking news have arrived from Conakry! Armed bands of militants of the Comitй pour la Libйration de Guinйe have seized control of the provincial government and declared the independence of the People's Republic of Guinea! More importantly, several army units in the region have switched sides and declared themselves loyal to the rebels!;;;;;;;#TODO;;x
EVT_777062_OPTIONA;Death to them!;;;;;;;Будь они прокляты!;;x
EVT_777063_NAME;Comitй pour la Libйration de Guinйe assumes control;;;;;;;Комитет освобождения Гвинеи берет власть;;x
EVT_777063_DESC;The Comitй pour la Libйration de Guinйe has assumed control of the government of Guinea. Now we are ready to totally free West Africa from foreign domination!;;;;;;;Комитет освобождения Гвинеи захватил власть над Гвинеей! Теперь мы готовы освободить Западную Африку от иностранных угнетателей!;;x
EVT_777063_OPTIONA;Workers of Africa, unite! We have noting to lose but our chains!;;;;;;;Пролетарии Африки, объединяйтесь!;;x
EVT_777064_NAME;Uprising in Guinea;;;;;;;Восстание в Гвинее;;x
EVT_777064_DESC;Following the directives of the Confйrence, the Comitй pour la Libйration de Guinйe has launched a Syndicalist revolution in National French-held Guinea. Should we send them help?;;;;;;;Следуя решениям конференции Интернационала по вопросам Африки, Комитет освобождения Гвинеи организовал синдикалистскую революцию в Гвинее, принадлежащей Национальной Франции. Мы пошлем им помощь?;;x
EVT_777064_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777064_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777064_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777065_NAME;Uprising in Guinea;;;;;;;Восстание в Гвинее;;x
EVT_777065_DESC;Following the directives of the Confйrence, the Comitй pour la Libйration de Guinйe has launched a Syndicalist revolution in National French-held Guinea. Should we send them help?;;;;;;;Следуя решениям конференции Интернационала по вопросам Африки, Комитет освобождения Гвинеи организовал синдикалистскую революцию в Гвинее, принадлежащей Национальной Франции. Мы пошлем им помощь?;;x
EVT_777065_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777065_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777065_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777335_NAME;Uprising in Guinea;;;;;;;Восстание в Гвинее;;x
EVT_777335_DESC;Following the directives of the Confйrence, the Comitй pour la Libйration de Guinйe has launched a Syndicalist revolution in National French-held Guinea. Should we send them help?;;;;;;;Следуя решениям конференции Интернационала по вопросам Африки, Комитет освобождения Гвинеи организовал синдикалистскую революцию в Гвинее, принадлежащей Национальной Франции. Мы пошлем им помощь?;;x
EVT_777335_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777335_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777335_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777336_NAME;Uprising in Guinea;;;;;;;Восстание в Гвинее;;x
EVT_777336_DESC;Following the directives of the Confйrence, the Comitй pour la Libйration de Guinйe has launched a Syndicalist revolution in National French-held Guinea. Should we send them help?;;;;;;;Следуя решениям конференции Интернационала по вопросам Африки, Комитет освобождения Гвинеи организовал синдикалистскую революцию в Гвинее, принадлежащей Национальной Франции. Мы пошлем им помощь?;;x
EVT_777336_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777336_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777336_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777337_NAME;Uprising in Guinea;;;;;;;Восстание в Гвинее;;x
EVT_777337_DESC;Following the directives of the Confйrence, the Comitй pour la Libйration de Guinйe has launched a Syndicalist revolution in National French-held Guinea. Should we send them help?;;;;;;;Следуя решениям конференции Интернационала по вопросам Африки, Комитет освобождения Гвинеи организовал синдикалистскую революцию в Гвинее, принадлежащей Национальной Франции. Мы пошлем им помощь?;;x
EVT_777337_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777337_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777337_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777066_NAME;French Volunteers arrive;;;;;;;Прибыли французские добровольцы;;x
EVT_777066_DESC;The Commune of France has sent us volunteer troops!;;;;;;;Французская Коммуна прислала нам добровольческие части!;;x
EVT_777066_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777067_NAME;Propaganda campaign from the Commune;;;;;;;Французская пропаганда;;x
EVT_777067_DESC;The Commune of France has spread Socialist propaganda amongst our troops... Some of them have defected and joined the Guinean rebellion!;;;;;;;Французская Коммуна распространяет в наших войсках социалистическую пропаганду... Солдаты дезертируют и примыкают к восставшим!;;x
EVT_777067_OPTIONA;Oh, the communards...;;;;;;;Чертовы коммунары!;;x
EVT_777068_NAME;British Volunteers arrive;;;;;;;Прибыли британские добровольцы;;x
EVT_777068_DESC;The Union of Britain has sent volunteer troops to help our revolution!;;;;;;;Британский Союз прислал нам добровольческие части!;;x
EVT_777068_OPTIONA;Gee, thanks!;;;;;;;Спасибо, не ожидали!;;x
EVT_777069_NAME;British propaganda campaign;;;;;;;Британская пропаганда;;x
EVT_777069_DESC;The Union of Britain has spread Socialist propaganda amongst our troops... Some of them have defected and joined the rebellion!;;;;;;;Британский Союз распространяет в наших войсках социалистическую пропаганду... Солдаты дезертируют и примыкают к восставшим!;;x
EVT_777069_OPTIONA;Oh, great...;;;;;;;Все хуже и хуже...;;x
EVT_777338_NAME;American Volunteers arrive;;;;;;;Прибыли американские добровольцы;;x
EVT_777338_DESC;The Combined syndicates of America have sent volunteer troops to help our revolution!;;;;;;;Объединенные Синдикаты Америки прислали нам добровольческие части!;;x
EVT_777338_OPTIONA;Gee, thanks!;;;;;;;Спасибо, не ожидали!;;x
EVT_777339_NAME;American propaganda campaign;;;;;;;Американская пропаганда;;x
EVT_777339_DESC;The Combined syndicates of America have spread Socialist propaganda amongst our troops... Some of them have defected and joined the rebellion!;;;;;;;Объединенные Синдикаты Америки распространяют в наших войсках социалистическую пропаганду... Солдаты дезертируют и примыкают к восставшим!;;x
EVT_777339_OPTIONA;Oh, great...;;;;;;;Все хуже и хуже...;;x
EVT_777340_NAME;Soviet Volunteers arrive;;;;;;;#TODO;;x
EVT_777340_DESC;The Soviet state has sent volunteer troops to help our revolution!;;;;;;;Советы прислали нам добровольческие части!;;x
EVT_777340_OPTIONA;Gee, thanks!;;;;;;;Спасибо, не ожидали!;;x
EVT_777341_NAME;Soviet propaganda campaign;;;;;;;Советская пропаганда;;x
EVT_777341_DESC;The Soviet state has spread Socialist propaganda amongst our troops... Some of them have defected and joined the rebellion!;;;;;;;Советы распространяет в наших войсках социалистическую пропаганду... Солдаты дезертируют и примыкают к восставшим!;;x
EVT_777341_OPTIONA;Oh, great...;;;;;;;Все хуже и хуже...;;x
EVT_777342_NAME;Russian Volunteers arrive;;;;;;;#TODO;;x
EVT_777342_DESC;The Russian state has sent volunteer troops to help our revolution!;;;;;;;Россия прислала нам добровольческие части!;;x
EVT_777342_OPTIONA;Gee, thanks!;;;;;;;Спасибо, не ожидали!;;x
EVT_777343_NAME;Russian propaganda campaign;;;;;;;Пропагандистская компания русских;;x
EVT_777343_DESC;The Russian state has spread Socialist propaganda amongst our troops... Some of them have defected and joined the rebellion!;;;;;;;Россия распространяет в наших войсках социалистическую пропаганду... Солдаты дезертируют и примыкают к восставшим!;;x
EVT_777343_OPTIONA;Oh, great...;;;;;;;Все хуже и хуже...;;x
EVT_777070_NAME;Support from the Western Africa;;;;;;;Поддержка в Западной Африке;;x
EVT_777070_DESC;Other Socialist and Syndicalist groups from Western Africa have declared their support towards our rebellion and expressed their wishes to join our nation. This is the first step towards a People's Republic of Greater Guinea!;;;;;;;Социалистические и синдикалистские организации Западной Африки объявляют о поддержке нашего восстания и желании присоединиться к нашему народу. Это первый шаг на пути к Народной Республике Великая Гвинея!;;x
EVT_777070_OPTIONA;Workers of Africa unite!;;;;;;;Пролетарии Африки, объединяйтесь!;;x
EVT_777134_NAME;Support from Ivory Coast;;;;;;;#TODO;;x
EVT_777134_DESC;Rebel bands from Ivory Coast have declared their support for our rebellion and expressed their wishes to join our nation.;;;;;;;#TODO;;x
EVT_777134_OPTIONA;Workers of Africa unite!;;;;;;;Пролетарии Африки, объединяйтесь!;;x
EVT_777079_NAME;Support from Liberia;;;;;;;#TODO;;x
EVT_777079_DESC;Rebel bands from Liberia have declared their support for our rebellion and expressed their wishes to join our nation.;;;;;;;#TODO;;x
EVT_777079_OPTIONA;Workers of Africa unite!;;;;;;;Пролетарии Африки, объединяйтесь!;;x
EVT_777080_NAME;Support from Sierra Leone;;;;;;;#TODO;;x
EVT_777080_DESC;Rebel bands from Sierra Leone have declared their support for our rebellion and expressed their wishes to join our nation.;;;;;;;#TODO;;x
EVT_777080_OPTIONA;Workers of Africa unite!;;;;;;;Пролетарии Африки, объединяйтесь!;;x
EVT_777133_NAME;Support from Guinea-Bissau;;;;;;;#TODO;;x
EVT_777133_DESC;Rebel bands from Guinea-Bissau have declared their support for our rebellion and expressed their wishes to join our nation.;;;;;;;#TODO;;x
EVT_777133_OPTIONA;Workers of Africa unite!;;;;;;;Пролетарии Африки, объединяйтесь!;;x
EVT_777071_NAME;Sierra Leone and the Revolution;;;;;;;Революция в Сьерра-Леоне;;x
EVT_777071_DESC;Our forces have surroundered the German colony of Sierra Leone. Should we instruct the CLG supporters to try seize control over Sierra-Leone and join our Socialist motherland?;;;;;;;Наши войска окружили германскую колонию Сьерра-Леоне. Среди ее населения много людей, поддерживающих Комитет освобождения Гвинеи. Возможно, нам стоит подтолкнуть их к захвату власти в колонии и присоединению к нашей социалистической Родине?;;x
EVT_777071_OPTIONA;Begin fostering a revolution in Sierra Leone;;;;;;;Поспособствовать Революции в Сьерра-Леоне;;x
EVT_777071_OPTIONB;This is too risky..;;;;;;;Слишком рискованно...;;x
EVT_777072_NAME;Sierra Leone joins the Guinean Revolution;;;;;;;Сьерра-Леоне присоединяется к гвинейской революции;;x
EVT_777072_DESC;Our colony of Sierra Leone has been taken by armed syndicalist bands and joined the present revolution in Guinea!;;;;;;;Наша колония Сьерра-Леоне захвачена вооруженными бандами синдикалистов и присоединилась к гвинейской революции!;;x
EVT_777072_OPTIONA;There is nothing we can do..;;;;;;;Мы ничего не можем поделать...;;x
EVT_777072_OPTIONB;They will regret this... To War!;;;;;;;Они пожалеют... Война!;;x
EVT_777073_NAME;Liberia;;;;;;;Либерия;;x
EVT_777073_DESC;Our forces are approaching the independent Republic of Liberia, which is currently divided between supporters of our revolution and those sympatizing with their fragile democracy. Maybe we could foster a Socialist revolt there...?;;;;;;;Наши силы приближаются к независимой республике Либерия, которая в настоящее время разделена между сторонниками нашей революции и поддерживающими их хрупкую демократию. Возможно, мы могли бы поспособствовать социалистическому восстанию в этой стране?;;x
EVT_777073_OPTIONA;Attempt an uprising in Liberia;;;;;;;Организовать восстание в Либерии;;x
EVT_777073_OPTIONB;This is too dangerous;;;;;;;#TODO;;x
EVT_777074_NAME;Syndicalist coup;;;;;;;Синдикалистский переворот!;;x
EVT_777074_DESC;Socialist mobs sympatizing with the Guinean revolution are attempting to take over our government!;;;;;;;Социалисты, поддерживающие гвинейскую революцию, пытаются свергнуть наше правительство!;;x
EVT_777074_OPTIONA;Coup succeddes!;;;;;;;Переворот удался!;;x
EVT_777074_OPTIONB;The presidential guard fights off the revolutionaries!;;;;;;;Президентская гвардия разгромила революционеров!;;x
EVT_777075_NAME;Liberian revolution fails;;;;;;;Либерийская революция побеждена;;x
EVT_777075_DESC;The attempted uprising of Liberian workers has failed...;;;;;;;Восстание либерийских рабочих провалилось...;;x
EVT_777075_OPTIONA;We must invervene - Declare war on Liberia;;;;;;;Объявить Либерии войну;;x
EVT_777075_OPTIONB;Leave them be..;;;;;;;Оставить ее в покое;;x
EVT_777076_NAME;The fate of Liberia;;;;;;;Судьба Либерии;;x
EVT_777076_DESC;We are currently controlling the former Republic of Liberia. What should we do about it? Should we integrate it fully into Guinea or it would be best to completelly liberate them?;;;;;;;Мы взяли под контроль бывшую Республику Либерия. Как мы поступим с ней? Присоединим к Гвинее или предоставим независимость?;;x
EVT_777076_OPTIONA;Liberia is a part of Guinea;;;;;;;Либерия - часть Гвинеи;;x
EVT_777076_OPTIONB;Grant them independence;;;;;;;Предоставить ей независимость;;x
EVT_777077_NAME;Alliance with Guinea?;;;;;;;Союз с Гвинеей?;;x
EVT_777077_DESC;Now that a Syndicalist government has taken over Liberia, should we join the Guineans in their fight for the freedom of Western Africa?;;;;;;;Теперь, когда Либерией управляет синдикалистское правительство, должны ли мы присоединиться к Гвинее в борьбе за освобождение Западной Африки?;;x
EVT_777077_OPTIONA;Join the fight with our Guinean brothers!;;;;;;;Присоединиться к нашим гвинейским братьям!;;x
EVT_777077_OPTIONB;We don't want to get involved in any war;;;;;;;Мы не хотим воевать;;x
EVT_777078_NAME;The end of the Revolution;;;;;;;Конец революции;;x
EVT_777078_DESC;The forces of the French Republic have defeated the Syndicalist bandits based from Guinea. Peace now returns to our southern territories.;;;;;;;Армия Франции разгромила синдикалистских бандитов в Гвинее. На наши южные территории вернулся мир.;;x
EVT_777078_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777358_NAME;Glorious victory;;;;;;;Славная победа!;;x
EVT_777358_DESC;The forces of the Guineian People's Republic have defeated the French capitalist oppressors. Peace now returns to our southern territories.;;;;;;;Армия Народной Республики Гвинея разгромила французских капиталистических угнетателей.;;x
EVT_777358_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777353_NAME;The End of the Guineian uprising;;;;;;;Конец гвинейского восстания;;x
EVT_777353_DESC;For good or ill, the Guineian uprising is now over.  The General Staff have reported that they learnt many valuable lessons regarding the nature of modern warfare over the course of the conflict.;;;;;;;К добру или к худу, гвинейское восстание закончено. Генеральный штаб сообщает, что война позволила нам получить множество ценных уроков по ведению современной войны.;;x
EVT_777353_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777354_NAME;The End of the Guineian uprising;;;;;;;Конец гвинейского восстания;;x
EVT_777354_DESC;For good or ill, the Guineian uprising is now over.  The General Staff have reported that they learnt many valuable lessons regarding the nature of modern warfare over the course of the conflict.;;;;;;;К добру или к худу, гвинейское восстание закончено. Генеральный штаб сообщает, что война позволила нам получить множество ценных уроков по ведению современной войны.;;x
EVT_777354_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777355_NAME;The End of the Guineian uprising;;;;;;;Конец гвинейского восстания;;x
EVT_777355_DESC;For good or ill, the Guineian uprising is now over.  The General Staff have reported that they learnt many valuable lessons regarding the nature of modern warfare over the course of the conflict.;;;;;;;К добру или к худу, гвинейское восстание закончено. Генеральный штаб сообщает, что война позволила нам получить множество ценных уроков по ведению современной войны.;;x
EVT_777355_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777356_NAME;The End of the Guineian uprising;;;;;;;Конец гвинейского восстания;;x
EVT_777356_DESC;For good or ill, the Guineian uprising is now over.  The General Staff have reported that they learnt many valuable lessons regarding the nature of modern warfare over the course of the conflict.;;;;;;;К добру или к худу, гвинейское восстание закончено. Генеральный штаб сообщает, что война позволила нам получить множество ценных уроков по ведению современной войны.;;x
EVT_777356_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777357_NAME;The End of the Guineian uprising;;;;;;;Конец гвинейского восстания;;x
EVT_777357_DESC;For good or ill, the Guineian uprising is now over.  The General Staff have reported that they learnt many valuable lessons regarding the nature of modern warfare over the course of the conflict.;;;;;;;К добру или к худу, гвинейское восстание закончено. Генеральный штаб сообщает, что война позволила нам получить множество ценных уроков по ведению современной войны.;;x
EVT_777357_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777081_NAME;Parti Socialiste Sйnйgalais and the Commune of France;;;;;;;Социалистическая партия Сенегала и Французская Коммуна;;x
EVT_777081_DESC;As the Commune of France and the other syndicalist powers have decided on supporting revolutionary movements in Africa, clearly aimed at destroying our French Republic, leaders of the clandestine Senegalese Socialist Party have departed to Paris in order to secure help from our enemies.;;;;;;;#TODO;;x
EVT_777081_OPTIONA;There they go...;;;;;;;Пускай едут...;;x
EVT_777082_NAME;Socialism in Senegal?;;;;;;;Социализм в Сенегале?;;x
EVT_777082_DESC;Leaders of the Parti Socialiste Sйnйgalais (Senegalese Socialist Party) have arrived in Paris this morning, as they wish to secure help from the Commune and the other powers of the Internationale in achieving their independence from the reactionary rйgime of National France.;;;;;;;#TODO;;x
EVT_777082_OPTIONA;They have our support;;;;;;;Они получат поддержку;;x
EVT_777082_OPTIONB;They are on their own;;;;;;;Они сами по себе;;x
EVT_777083_NAME;The Rassamblement Syndicaliste Africain;;;;;;;Африканский синдикалистский союз;;x
EVT_777083_DESC;Following the example of the Senegalese Socialists, the Mali-based Rassamblement Syndicaliste Africain (African Syndicalist Rally) has also sent its leaders to seek support from the Commune of France.;;;;;;;Африканский синдикалистский союз, действующий в Мали, последовал примеру сенегальских социалистов и отправил своих представителей искать помощи у Французской Коммуны;;x
EVT_777083_OPTIONA;So... They are leaving too?;;;;;;;Значит, они тоже поехали?;;x
EVT_777084_NAME;A Revolution in Mali?;;;;;;;Революция в Мали?;;x
EVT_777084_DESC;Following the example of other African groups, leaders of the Mali-based Rassamblement Syndicaliste Africain (African Syndicalist Rally) have arrived in our country today. They say their militants are ready to overthrow the oppressive rule of National France!;;;;;;;#TODO;;x
EVT_777084_OPTIONA;Support the Rassamblement Syndicaliste;;;;;;;Поддержать их;;x
EVT_777084_OPTIONB;They are on their own;;;;;;;Они сами по себе;;x
EVT_777085_NAME;Unrest in Dakar;;;;;;;Беспорядки в Дакаре;;x
EVT_777085_DESC;We have received reports from our provincial government in Senegal that the Parti Socialiste Sйnйgalais has sponsored a worker's strike in Dakar.;;;;;;;Мы получаем доклады от местного правительства Сенегала, согласно которым Синдикалистская партия Сенегала спонсирует забастовку рабочих в Дакаре;;x
EVT_777085_OPTIONA;Not this again!;;;;;;;Только не это!;;x
EVT_777086_NAME;Senegalese and Malian syndicalist groups unite;;;;;;;Сенегальские и Малийские синдикалисты объединяются;;x
EVT_777086_DESC;According to our intelligence services, leaders of both the Parti Socialiste Sйnйgalais and the Rassamblement Syndicaliste Africain have decided on a merger of their groups, forming the Front Sahelienne (Sahelian Front), a united organization against our government!;;;;;;;#TODO;;x
EVT_777086_OPTIONA;Try to break them apart!;;;;;;;Уничтожить их!;;x
EVT_777086_OPTIONB;Negotiations will solve this;;;;;;;Все решат переговоры;;x
EVT_777359_NAME;Negotiating with the locals;;;;;;;Переговоры с забастовщиками;;x
EVT_777359_DESC;An attempt to negotiate with the revolting local population in Sahel and Mali has been made. All political forces in the country are closely watching the meeting, hoping that the unrest will become a stimulus for further reforms in the French state.;;;;;;;Предпринята попытка переговоров с восставшим населением в Сахеле и Мали. Все политические силы страны пристально следят за встречей в надежде, что эти беспорядки станут толчком к реформам в Национальной Франции;;x
EVT_777359_OPTIONA;Stall the negotiations and send in the army!;;;;;;;Прекратить переговоры и послать армию!;;x
EVT_777359_OPTIONB;Try to appease them;;;;;;;Попытаться успокоить их;;x
EVT_777360_NAME;Result of negotiations;;;;;;;Результаты переговоров;;x
EVT_777360_DESC;Our offer to the revolting population was received by representatives of the revolters and now we are awaiting their response...;;;;;;;Наши предложения переданы представителям восставших. Теперь мы должны ждать ответа...;;x
EVT_777360_OPTIONB;Our offer was refused!;;;;;;;Наше предложение отклонено!;;x
EVT_777360_OPTIONC;Our offer was accepted!;;;;;;;Наше предложение принято!;;x
EVT_777087_NAME;Front Sahelienne;;;;;;;Сахельский фронт;;x
EVT_777087_DESC;According to a report submited to our diplomatic services, leaders of both the Parti Socialiste Sйnйgalais and the Rassamblement Syndicaliste Africain have decided on a merger of their groups, forming the Front Sahelienne (Sahelian Front), a united organization against the oppression of National France!;;;;;;;#TODO;;x
EVT_777087_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777088_NAME;Revolts in Senegal and Mali!;;;;;;;Восстание в Сенегале и Мали!;;x
EVT_777088_DESC;Armed militiamen of the Front Sahelienne have seized control of all government centres in Senegal and Mali! More importantly, several army units in the region have switched sides and declared themselves loyal to the rebels!;;;;;;;Вооруженные боевики Сахельского фронта взяли под контроль всю территорию Сенегала и Мали! Что еще хуже, несколько армейских подразделений перешли на сторону восставших!;;x
EVT_777088_OPTIONA;Death to them!;;;;;;;Будь они прокляты!;;x
EVT_777089_NAME;Front Sahelienne proclaims the Sahelian Republic;;;;;;;Сахельский фронт провозгласил Сахельскую Республику;;x
EVT_777089_DESC;The Front Sahelienne has assumed control of the government of Mali and Senegal. Now we are ready to totally free West Africa from foreign domination!;;;;;;;Сахельский фронт взял под контроль Мали и Сенегал. Теперь мы готовы полностью освободить Западную Африку от иностранных оккупантов!;;x
EVT_777089_OPTIONA;Workers of Africa, unite! We have noting to lose but our chains!;;;;;;;Пролетарии Африки, объединяйтесь!;;x
EVT_777090_NAME;Uprising in the Sahel;;;;;;;Восстание в Сахеле;;x
EVT_777090_DESC;Following the directives of the Confйrence, the Front Sahelienne has launched a revolution in the Senegalese and Malian territories of National France. Should we send them help?;;;;;;;В соответствии с решениями конференции, Сахельский фронт организовал революцию в Сенегале и Мали, принадлежащих Национальной Франции. Мы пошлем им помощь?;;x
EVT_777090_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777090_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777090_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777091_NAME;The birth of the Sahelian Republic;;;;;;;Рождение Сахельской Республики;;x
EVT_777091_DESC;Following the directives of the Confйrence, the Front Sahelienne has launched a revolution in the Senegalese and Malian territories of National France. Should we send them help?;;;;;;;В соответствии с решениями конференции, Сахельский фронт организовал революцию в Сенегале и Мали, принадлежащих Национальной Франции. Мы пошлем им помощь?;;x
EVT_777091_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777091_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777091_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777092_NAME;Socialism in the Sahelian Republic;;;;;;;Социализм в Сахельской Республике;;x
EVT_777092_DESC;Following the directives of the Confйrence, the Front Sahelienne has launched a revolution in the Senegalese and Malian territories of National France. Should we send them help?;;;;;;;В соответствии с решениями конференции, Сахельский фронт организовал революцию в Сенегале и Мали, принадлежащих Национальной Франции. Мы пошлем им помощь?;;x
EVT_777092_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777092_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777092_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777361_NAME;Socialism in the Sahelian Republic;;;;;;;Социализм в Сахельской Республике;;x
EVT_777361_DESC;Following the directives of the Confйrence, the Front Sahelienne has launched a revolution in the Senegalese and Malian territories of National France. Should we send them help ?;;;;;;;В соответствии с решениями конференции, Сахельский фронт организовал революцию в Сенегале и Мали, принадлежащих Национальной Франции. Мы пошлем им помощь?;;x
EVT_777361_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777361_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777361_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777362_NAME;Socialism in the Sahelian Republic;;;;;;;Социализм в Сахельской Республике;;x
EVT_777362_DESC;Following the directives of the Confйrence, the Front Sahelienne has launched a revolution in the Senegalese and Malian territories of National France. Should we send them help ?;;;;;;;В соответствии с решениями конференции, Сахельский фронт организовал революцию в Сенегале и Мали, принадлежащих Национальной Франции. Мы пошлем им помощь?;;x
EVT_777362_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777362_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777362_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777363_NAME;Socialism in the Sahelian Republic;;;;;;;Социализм в Сахельской Республике;;x
EVT_777363_DESC;Following the directives of the Confйrence, the Front Sahelienne has launched a revolution in the Senegalese and Malian territories of National France. Should we send them help ?;;;;;;;В соответствии с решениями конференции, Сахельский фронт организовал революцию в Сенегале и Мали, принадлежащих Национальной Франции. Мы пошлем им помощь?;;x
EVT_777363_OPTIONA;Send them volunteers;;;;;;;Послать добровольцев;;x
EVT_777363_OPTIONB;Spread Socialist propaganda amongst the reactionary officers;;;;;;;Начать пропаганду среди реакционных офицеров;;x
EVT_777363_OPTIONC;Stay out of it;;;;;;;Не вмешиваться;;x
EVT_777093_NAME;French Volunteers;;;;;;;Французские добровольцы;;x
EVT_777093_DESC;The Commune of France has sent us volunteer troops!;;;;;;;Французская Коммуна прислала нам добровольческие части!;;x
EVT_777093_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777094_NAME;British Volunteers;;;;;;;Британские добровольцы;;x
EVT_777094_DESC;The Union of Britain has sent us volunteer troops!;;;;;;;Британский Союз прислал нам на помощь добровольческие части!;;x
EVT_777094_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777095_NAME;CNT-FAI Volunteers;;;;;;;Испанские добровольцы;;x
EVT_777095_DESC;The Federaciуn Anarquista Ibйrica has sent us volunteer troops!;;;;;;;Федерация Анархистов Иберии прислала нам на помощь добровольческие части!;;x
EVT_777095_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777364_NAME;American Volunteers;;;;;;;Американские добровольцы;;x
EVT_777364_DESC;The Combined Syndicates of America have sent us volunteer troops!;;;;;;;Объединенные Синдикаты Америки прислали нам на помощь добровольческие части!;;x
EVT_777364_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777365_NAME;Soviet Volunteers;;;;;;;Советские добровольцы;;x
EVT_777365_DESC;The Soviet state has sent us volunteer troops!;;;;;;;Советское правительство прислало нам на помощь добровольческие части!;;x
EVT_777365_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777366_NAME;Russian Volunteers;;;;;;;Русские добровольцы;;x
EVT_777366_DESC;Russia has sent us volunteer troops!;;;;;;;Россия прислала нам на помощь добровольческие части!;;x
EVT_777366_OPTIONA;Great!;;;;;;;Отлично!;;x
EVT_777096_NAME;Propaganda campaign from the Commune;;;;;;;Французская пропаганда;;x
EVT_777096_DESC;The Commune of France has spread Socialist propaganda amongst our troops... Some of them have defected and joined the Sahelian rebellion!;;;;;;;Французская Коммуна распространяет в наших войсках социалистическую пропаганду... Солдаты дезертируют и примыкают к восставшим!;;x
EVT_777096_OPTIONA;Oh, the communards...;;;;;;;Чертовы коммунары!;;x
