EVT_11800162_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800165_NAME;Integration of New England;;;;;;;Интеграция Новой Англии;;;X
EVT_11800165_DESC;Rebellious states of New England are now firmly integrated into our motherland.;;;;;;;Мятежное государство Новая Англия полностью интегрировано в нашу страну;;;X
EVT_11800165_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800164_NAME;Integration of New England;;;;;;;Интеграция Новой Англии;;;X
EVT_11800164_DESC;Rebellious states of New England are now firmly integrated into our motherland.;;;;;;;Мятежное государство Новая Англия полностью интегрировано в нашу страну;;;X
EVT_11800164_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800168_NAME;The Fate of Centroamerica;;;;;;;Судьба Центроамерики;;;X
EVT_11800168_DESC;The Centroamerican state has been annexed, our troops are parading in Ciudad de Guatemala. A major threat to the stability in the region has been removed.;;;;;;;Центроамерики аннексирована, наши войска маршируют по Сьюдад де Гватемала. Огромная угроза стабильности региона уничтожена.;;;X
EVT_11800168_OPTIONA;Continue with military occupation !;;;;;;;Продолжить оккупацию!;;;X
EVT_11800168_OPTIONB;Liberate San Salvador and Guatemala !;;;;;;;Дать независимость Сальвадору и Гватемале!;;;X
EVT_11800168_OPTIONC;Liberate Centroamerica !;;;;;;;Дать независимость Центроамерики!;;;X
EVT_11800169_NAME;Independent Guatemala;;;;;;;Независимая Гватемала;;;X
EVT_11800169_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_11800169_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800170_NAME;Independent Centroamerica;;;;;;;Независимая Центроамерика;;;X
EVT_11800170_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_11800170_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800171_NAME;The Fate of United Provinces;;;;;;;Судьба Соединенных Провинций;;;X
EVT_11800171_DESC;The United Provinces have been annexed, our troops are parading in Managua. A major threat to the stability in the region has been removed.;;;;;;;Соединенные Провинции аннексированы, наши войска маршируют по Манагуа. Огромная угроза стабильности региона уничтожена.;;;X
EVT_11800171_OPTIONA;Continue with military occupation !;;;;;;;Продолжить оккупацию!;;;X
EVT_11800171_OPTIONB;Liberate Independent states !;;;;;;;Освободить независимые государства!;;;X
EVT_11800171_OPTIONC;Liberate United Provinces !;;;;;;;Дать независимость Соединенным Провинциям!;;;X
EVT_11800172_NAME;Independent Nicaragua;;;;;;;Независимость Никарагуа;;;X
EVT_11800172_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_11800172_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800173_NAME;Independent United Provinces;;;;;;;Независимые Соединенные Провинции;;;X
EVT_11800173_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_11800173_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_3970020_NAME;The Fate of Spain;;;;;;;Судьба Испании;;;X
EVT_3970020_DESC;On the aftermath of the recent conflicts, we ended up controlling a number of territories that once belonged to the Spanish state. What should we do about them now?;;;;;;;В результате недавнего конфликта в наших руках оказались территории, принадлежащие Испании. Как мы с ними поступим?;;;X
EVT_3970020_OPTIONA;Hand them over to our Catholic brothers, the Carlists;;;;;;;Передать их нашим католическим братьям, карлистам;;;X
EVT_3970020_OPTIONB;Restore control to the Kingdom of Spain;;;;;;;Возвратить их Королевству Испания;;;X
EVT_3970020_OPTIONC;Restore control to the CNT-FAI;;;;;;;Передать их НКТ-ФАИ;;;X
EVT_3970020_OPTIOND;Establish an independent Spanish Republic;;;;;;;Создать независимую Испанскую Республику;;;X
EVT_3970020_OPTIONE;Continue the occupation, we'll decide about that later;;;;;;;Продолжать оккупацию, разберемся позже;;;X
EVT_3970021_NAME;Independent Spanish Republic;;;;;;;Независимая Испанская Республика;;;X
EVT_3970021_DESC;No one will read this!;;;;;;;Никто этого не прочтет! \n Ну не виноват я, что в английском варианте так и написано:);;;X
EVT_3970021_OPTIONA;Really. No one.;;;;;;;ОК;;;X
EVT_3970022_NAME;A friendly government in Madrid;;;;;;;Дружественное правительство в Мадриде;;;X
EVT_3970022_DESC;We have installed a friendly government in Spain. Only question that remains is how much freedom shall we provide to this newly created state.....;;;;;;;Мы сформировали дружественное правительство в Испании. Единственный вопрос - сколько свободы мы готовы им предоставить...;;;X
EVT_3970022_OPTIONA;Great;;;;;;;Отлично!;;;X
EVT_3970022_OPTIONB;Let's make sure their follow our interests;;;;;;;Убедитесь, что они будут слушаться нас!;;;X
EVT_3970023_NAME;A friendly government in Madrid;;;;;;;Дружественное правительство в Мадриде;;;X
EVT_3970023_DESC;We have installed a friendly government in Spain. Only question that remains is how much freedom shall we provide to this newly created state.....;;;;;;;Мы сформировали дружественное правительство в Испании. Единственный вопрос - сколько свободы мы готовы им предоставить...;;;X
EVT_3970023_OPTIONA;Great;;;;;;;Отлично!;;;X
EVT_3970023_OPTIONB;Let's make sure their follow our interests;;;;;;;Убедитесь, что они будут слушаться нас!;;;X
EVT_3970024_NAME;A friendly government in Madrid;;;;;;;Дружественное правительство в Мадриде;;;X
EVT_3970024_DESC;We have installed a friendly government in Spain. Only question that remains is how much freedom shall we provide to this newly created state.....;;;;;;;Мы сформировали дружественное правительство в Испании. Единственный вопрос - сколько свободы мы готовы им предоставить...;;;X
EVT_3970024_OPTIONA;Great;;;;;;;Отлично!;;;X
EVT_3970024_OPTIONB;Let's make sure their follow our interests;;;;;;;Убедитесь, что они будут слушаться нас!;;;X
EVT_3970025_NAME;The Restored Kingdom of Spain;;;;;;;Восстановленное Королевство Испания;;;X
EVT_3970025_DESC;No one will read this!;;;;;;;Никто этого не прочтет! \n Ну не виноват я, что в английском варианте так и написано:);;;X
EVT_3970025_OPTIONA;Really. No one.;;;;;;;ОК;;;X
EVT_3970026_NAME;Republican power consolidated;;;;;;;Республиканские силы объединились;;;X
EVT_3970026_DESC;The regions currently under control of our armed forces have folded to our rule. As a result, several members of the Bourbon family which were still hiding in our country have now fled abroad.;;;;;;;Территории, занятые нашей армией, вернулись под контроль. В результате, некоторые члены семьи Бурбонов, скрывавшейся в стране, бежали за границу.;;;X
EVT_3970026_OPTIONA;Good riddance!;;;;;;;Скатертью дорога!;;;X
EVT_3970027_NAME;Carlist power consolidated;;;;;;;Карлистские силы объединились;;;X
EVT_3970027_DESC;The regions currently under control of our armed forces have folded to our rule.;;;;;;;Территории, занятые нашей армией, вернулись под контроль;;;X
EVT_3970027_OPTIONA;Right, then;;;;;;;Хорошо;;;X
EVT_11800174_NAME;Fate of  China;;;;;;;Судьба Китая;;;X
EVT_11800174_DESC;After our successful campaign in China we now have the task to establish new local administrative authority in order to restore peace, however there are several options for our choice....;;;;;;;После успешной кампании в Китае мы теперь озадачены установлением нового местного самоуправления в регионе для установления мира, так есть несколько вариантов для выбора…;;;X
EVT_11800174_OPTIONA;Continue with military occupation !;;;;;;;Продолжить оккупацию!;;;X
EVT_11800174_OPTIONB;Restore the former imperial dynasty !;;;;;;;Восстановить старую императорскую династию!;;;X
EVT_11800174_OPTIONC;Support the local republican movement !;;;;;;;Поддержать месных республиканцев!;;;X
EVT_11800174_OPTIOND;Set up new regime in Northern China !;;;;;;;Установить новый режим в Северном Китае!;;;X
EVT_11800174_OPTIONE;Hand these territories to our loyal ally....;;;;;;;Передать эти земли лояльному союзнику…;;;X
EVT_11800175_NAME;Unrests in Northern China;;;;;;;Беспорядки в северном Китае;;;X
EVT_11800175_DESC;Although we have set up a new order in Northern China, general chineese population still refuses to accept existence of such order, which leads to widespred resistance against ґunlawfullґ rule of foreigners in Northern China. Some foreign expert suggest that in order to stabilize situation there we should give government in Beijing more freedom, to put down claims that they are just extended hands of foreigners.;;;;;;;"Хоть мы и создали новый порядок в Северном Китае, основное китайское население отказывается принимать существование такого порядка, что ведет к широкомасштабному сопротивлению против ""незаконному"" управлению чужаков в Северном Китае.  Некоторые эксперты по внешней политике советуют для стабилизации ситуации мы должны дать правительству в Пекине больше свободы, для уменьшения требований, которые они используют, чтобы выкрутить руки иностранцам.";;;X
EVT_11800175_OPTIONA;Regime in Beijing must remain under our control !;;;;;;;Правительство в Пекине должно оставаться под нашим контролем!;;;X
EVT_11800175_OPTIONB;Allow our ally in Beijing some freedom;;;;;;;Предоставить нашим пекинским союзникам больше свободы;;;X
EVT_11800176_NAME;Unrests in Northern China;;;;;;;Беспорядки в северном Китае;;;X
EVT_11800176_DESC;Although we have set up a new order in Northern China, general chineese population still refuses to accept existence of such order, which leads to widespred resistance against ґunlawfullґ rule of foreigners in Northern China. Some foreign expert suggest that in order to stabilize situation there we should give government in Beijing more freedom, to put down claims that they are just extended hands of foreigners.;;;;;;;"Хоть мы и создали новый порядок в Северном Китае, основное китайское население отказывается принимать существование такого порядка, что ведет к широкомасштабному сопротивлению против ""незаконному"" управлению чужаков в Северном Китае.  Некоторые эксперты по внешней политике советуют для стабилизации ситуации мы должны дать правительству в Пекине больше свободы, для уменьшения требований, которые они используют, чтобы выкрутить руки иностранцам.";;;X
EVT_11800176_OPTIONA;Regime in Beijing must remain under our control !;;;;;;;Правительство в Пекине должно оставаться под нашим контролем!;;;X
EVT_11800176_OPTIONB;Allow our ally in Beijing some freedom;;;;;;;Предоставить нашим пекинским союзникам больше свободы;;;X
EVT_11800177_NAME;Unrests in Northern China;;;;;;;Беспорядки в северном Китае;;;X
EVT_11800177_DESC;Although we have set up a new order in Northern China, general chineese population still refuses to accept existence of such order, which leads to widespred resistance against ґunlawfullґ rule of foreigners in Northern China. Some foreign expert suggest that in order to stabilize situation there we should give government in Beijing more freedom, to put down claims that they are just extended hands of foreigners.;;;;;;;"Хоть мы и создали новый порядок в Северном Китае, основное китайское население отказывается принимать существование такого порядка, что ведет к широкомасштабному сопротивлению против ""незаконному"" управлению чужаков в Северном Китае.  Некоторые эксперты по внешней политике советуют для стабилизации ситуации мы должны дать правительству в Пекине больше свободы, для уменьшения требований, которые они используют, чтобы выкрутить руки иностранцам.";;;X
EVT_11800177_OPTIONA;Regime in Beijing must remain under our control !;;;;;;;Правительство в Пекине должно оставаться под нашим контролем!;;;X
EVT_11800177_OPTIONB;Allow our ally in Beijing some freedom;;;;;;;Предоставить нашим пекинским союзникам больше свободы;;;X
EVT_11800178_NAME;Independent Republic of China;;;;;;;Независимость Китайской Республики;;;X
EVT_11800178_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_11800178_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800179_NAME;Independent Qing Empire;;;;;;;Независимость империи Цин;;;X
EVT_11800179_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_11800179_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800180_NAME;Independent National government of China;;;;;;;Независимое национальное правительство Китая;;;X
EVT_11800180_DESC;We are once again free.....;;;;;;;Мы снова свободны.;;;X
EVT_11800180_OPTIONA;Great !;;;;;;;Отлично!;;;X
EVT_11800181_NAME;The Irish Question;;;;;;;Ирландский вопрос;;;X
EVT_11800181_OPTIONA;They shall have their independence;;;;;;;Они получат свою независимость;;;X
EVT_11800181_OPTIONB;Unlike the British, we do not fear a few potato farmers;;;;;;;Мы не британцы, мы не боимся фермеров!;;;X
EVT_11800182_NAME;Choosing the new irish Head of State;;;;;;;Кто станет правителем Ирландии?;;;X
EVT_11800182_DESC;We have the opportunity to install Prince Joachim of Prussia as the new King of Ireland. However, Prince Joachims mental state indicates, that it may be wiser to let the irish choose their own government.;;;;;;;У нас есть возможность сделать принца Иоахима Прусского новым королем Ирландии. Однако, учитывая умственное состояние принца, возможно мудрее будет позволить ирландцам самим выбрать лидера;;;X
EVT_11800182_OPTIONA;Prince Joachim will be Brian III!;;;;;;;Принц Йоаким станет Брианом III;;;X
EVT_11800182_OPTIONB;Let the irish decide, as long as they stay loyal;;;;;;;Пока ирландцы лояльны, они могут выбирать сами;;;X
EVT_11800183_NAME;Prince Joachim leaves for Ireland;;;;;;;Принц Йоаким уезжает в Ирландию;;;X
EVT_11800183_DESC;Prince Joachim has agreed to take up residence in Dublin Castle as the new King of Ireland. Boarding an aircraft bound for the country this morning, he declared he would seek to be a just and respectful ruler who would guide the Irish to a prosperous future of democratic monarchy.;;;;;;;Принц Йоаким согласился поселиться в Дублинском замке в качестве нового короля Ирландии. После приземления его самолета эти утром, онд заявил, что хочет стать простым и уважаемым правителем, который поведет Ирландию по пути демократической монархии.;;;X
EVT_11800183_OPTIONA;Hooray for Mitteleuropa!;;;;;;;Да здравствует Срединная Европа!;;;X
EVT_11800184_NAME;Brian III returns !;;;;;;;Возвращение Бриана III!;;;X
EVT_11800184_DESC;Prince Joachim of Prussia has agreed to take up residence in Dublin Castle as King of Ireland once again. Arriving this morning by air, he reiterated that he would seek to be a just and respectful ruler who would guide the Irish to a prosperous future of democratic monarchy. Nevertheless, with the memory of the republic still strong in the country's consciousness, the concerns over the Prince's mental health are more controversial than ever.;;;;;;;Принц Йоаким Прусский согласился поселиться в Дублинском замке в качестве нового короля Ирландии в очередной раз. После приземления его самолета эти утром, онд заявил, что хочет стать простым и уважаемым правителем, который поведет Ирландию по пути демократической монархии. Тем не менее, память республики по-прежнему сильна в сознании страны, проблемы психического здоровья принца являются более актуальными, чем когда-либо.;;;X
EVT_11800184_OPTIONA;We have no other choice...;;;;;;;У нас нет выбора...;;;X
EVT_11800185_NAME;The fate of Georgia;;;;;;;Судьба Грузии;;;X
EVT_11800185_DESC;Our armed forces have defeated the Georgian regime and is now triumphantly marching through the streets of Tbilisi. Now thing that remains is to determine status of the Georgian territory...;;;;;;;Наша армия сокрушила грузинский режим и триумфально марширует по улицам Тбилиси. Пришло время определить статус грузинских земель...;;;X
EVT_11800185_OPTIONA;Restore the Kingdom of Georgia !;;;;;;;Восстановить Грузинское Королевство!;;;X
EVT_11800185_OPTIONB;Restore the Georgian Republic !;;;;;;;Восстановить Грузинскую Республику!;;;X
EVT_11800185_OPTIONC;Create Transcaucasian Socialist Republic! ;;;;;;;Создать ТКСР!;;;X
EVT_11800185_OPTIOND;Continue with the occupation!;;;;;;;Продолжать оккупацию!;;;X
EVT_11800186_NAME;Independent Kingdom of Georgia;;;;;;;Независимое Грузинское королевство;;;X
EVT_11800186_DESC;The Kingdom of Georgia has been restored !;;;;;;;Королевство Грузия возрождено!;;;X
EVT_11800186_OPTIONA;Great!;;;;;;;Отлично!;;;X
EVT_11800187_NAME;Independent Transcaucasian Socialist Republic;;;;;;;Независимая ТКСР!;;;X
EVT_11800187_DESC;The Transcaucasian socialist republic has been restored !;;;;;;;Возрождена Закавказская Социалистическая Федеративная Советская Республика!;;;X
EVT_11800187_OPTIONA;Great!;;;;;;;Отлично!;;;X
EVT_11800188_NAME;Independent Georgian State;;;;;;;Независимая Грузия;;;X
EVT_11800188_DESC;The Georgian state has been restored !;;;;;;;Возрождено Грузинское государство!;;;X
EVT_11800188_OPTIONA;Great!;;;;;;;Отлично!;;;X
EVT_3991001_NAME;Fate of Iberian peninsula;;;;;;;Судьба Иберийского полуострова;;;X
EVT_3991001_DESC;On the aftermath of the recent conflicts, we ended up controlling a number of territories that once belonged to the Spanish state. What should we do about them now?;;;;;;;В результате недавнего конфликта в наших руках оказались территории, принадлежащие Испании. Как мы с ними поступим?;;;X
EVT_3991001_OPTIONA;Hand them over to our Catholic brothers, the Carlists;;;;;;;Передать их нашим католическим братьям, карлистам;;;X
EVT_3991001_OPTIONB;The Carlists would be good allies;;;;;;;Карлисты станут хорошими союзниками;;;X
EVT_3991001_OPTIONC;Restore control to the Kingdom of Spain;;;;;;;Возвратить их Королевству Испания;;;X
EVT_3991001_OPTIOND;Restore control to the CNT-FAI;;;;;;;Передать их Анархистам;;;X
EVT_3991001_OPTIONE;Establish an independent Spanish Republic;;;;;;;Создать независимую Испанскую Республику;;;X
EVT_3991001_OPTIONF;Continue the occupation, we'll decide about that later;;;;;;;Продолжать оккупацию, разберемся позже;;;X
EVT_3991001_OPTIONG;Partition the Spanish Mainland;;;;;;;Разделить Испанию;;;X
EVT_3991002_NAME;Independent Spanish Republic;;;;;;;Независимая Испанская Республика;;;X
EVT_3991002_DESC;No one will read this!;;;;;;;...;;;X
EVT_3991002_OPTIONA;Really. No one.;;;;;;;ОК;;;X
EVT_3991003_NAME;The Restored Kingdom of Spain;;;;;;;Восстановленное королевство Испания;;;X
EVT_3991003_DESC;No one will read this!;;;;;;;...;;;X
EVT_3991003_OPTIONA;Really. No one.;;;;;;;ОК;;;X
EVT_11800080_NAME;The New Government;;;;;;;Новое правительство;;;X
EVT_11800080_DESC;...;;;;;;;…;;;X
EVT_11800080_OPTIONA;Independent at last !;;;;;;;Наконец-то независимость!;;;X
EVT_3991004_NAME;The Partition of Spain;;;;;;;Разделение Испании;;;X
EVT_3991004_DESC;No one will read this!;;;;;;;...;;;X
EVT_3991004_OPTIONA;Really. No one.;;;;;;;ОК;;;X
EVT_3991005_NAME;Independence of the Basque Country;;;;;;;Независимое государство Басков;;;X
EVT_3991005_DESC;No one will read this!;;;;;;;...;;;X
EVT_3991005_OPTIONA;Really. No one.;;;;;;;ОК;;;X
EVT_3991006_NAME;Independence of Catalonia;;;;;;;Независимая Каталония;;;X
EVT_3991006_DESC;No one will read this!;;;;;;;...;;;X
EVT_3991006_OPTIONA;Really. No one.;;;;;;;ОК;;;X
EVT_3991007_NAME;Independent Galiza;;;;;;;Независимая Гализа;;;X
EVT_3991007_DESC;No one will read this!;;;;;;;...;;;X
EVT_3991007_OPTIONA;Really. No one.;;;;;;;ОК;;;X
EVT_3991008_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991008_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991008_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991009_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991009_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991009_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991010_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991010_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991010_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991011_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991011_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991011_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991012_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991012_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991012_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991013_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991013_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991013_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991014_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991014_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991014_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991015_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991015_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991015_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991016_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991016_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991016_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991017_NAME;Carlism in power;;;;;;;Карлисты у власти;;;X
EVT_3991017_DESC;The Germans decided to grant autonomy to Carlist Spain, we're finally in power!;;;;;;;Немцы решили дать автономию Карлистской Испании, мы наконец у власти!;;;X
EVT_3991017_OPTIONA;Wonderful!;;;;;;;Чудесно!;;;X
EVT_3991018_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991018_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991018_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991019_NAME;A New King in Madrid?;;;;;;;Новый король в Мадриде?;;;X
EVT_3991019_DESC;Some in Berlin are debating on whether we should impose a German noble as King of Spain, restore the legal government of the House of Bourbon, or enthrone the pretenders of the House of Borboun-Parma...;;;;;;;Некоторые в Берлине обсуждают, должен ли Немецкий благородный стать Королем Испании, восстановить законное правительство Бурбонов или претендентов рода Бурбон-Парма...;;;X
EVT_3991019_OPTIONA;Prince Frederick of Hohenzollern-Sigmaringen will be the new king;;;;;;;Принц Фредерик Гогенцоллерн-Сигмаигнен будет новым королем;;;X
EVT_3991019_OPTIONB;Restore the House of Bourbon under Jaime I;;;;;;;Восстановить род Бурбонов под началом Джейме I;;;X
EVT_3991019_OPTIONC;Support the Carlist pretender, Javier of Bourbon-Parma;;;;;;;Поддержать Карлистского претендента, Джавьера Бурбон-Парма;;;X
EVT_3991019_OPTIOND;Actually, we'd rather not mess in their internal affairs;;;;;;;На самом деле мы не хотим беспорядков в их делах;;;X
EVT_3991020_NAME;A German King;;;;;;;Немецкий король;;;X
EVT_3991020_DESC;The Germans decided to grant autonomy to our nation, but they have installed a German prince on our throne.;;;;;;;Немцы решили дать нам автономию, но они посадили Немецкого принца на наш трон.;;;X
EVT_3991020_OPTIONA;We have to submit;;;;;;;Мы не примем;;;X
EVT_3991021_NAME;The Bourbon Restoration;;;;;;;Восстановление Бурбонов;;;X
EVT_3991021_DESC;The Germans have restoure the House of Bourbon to our throne.;;;;;;;Немцы посадили Бурбонов на наш трон.;;;X
EVT_3991021_OPTIONA;Good;;;;;;;Хорошо;;;X
EVT_3991022_NAME;Carlist Power Consolidated;;;;;;;Карлистские силы объединились;;;X
EVT_3991022_DESC;The Germans have backed the claims of the Carlists to our throne!;;;;;;;Немцы вернули права карлистам на наш трон!;;;X
EVT_3991022_OPTIONA;Is this good?;;;;;;;Это хорошо?;;;X
EVT_3991023_NAME;Spanish states under our control;;;;;;;Испанские государства под нашим контролем;;;X
EVT_3991023_DESC;The partition of Spain is now complete, as the Madrid-based government has turned control of its former autonomous communities of Galiza, Catalonia and the Basque Country to us.;;;;;;;Разделение Испании законечно. Правительство Мадрида передает контроль автономий Гализы, Каталонии и Страны Басков нам.;;;X
EVT_3991023_OPTIONA;Nice!;;;;;;;Хорошо!;;;X
EVT_3991024_NAME;Fate of Germany;;;;;;;Судьба Германии;;;X
EVT_3991024_DESC;Our armies have defeated Germany, we now have to decide what to do with the lands of our enemies!;;;;;;;Наши армии победили Германию, мы теперь можем выбрать, что делать с землей наших врагов!;;;X
EVT_3991024_OPTIONA;Liberate Rhineland, North Germany, Bavaria and Prussia;;;;;;;Освободить Рейн, Северную Германию, Баварию и Пруссию;;;X
EVT_3991024_OPTIONB;Occupy Bavaria, liberate the Rest of Germany;;;;;;;Оккупировать Баварию, освободить остальную Германию;;;X
EVT_3991024_OPTIONC;A New, German Union;;;;;;;Новый, Германский Союз!;;;X
EVT_3991024_OPTIOND;Revive German Empire;;;;;;;Возродить Германскую Империю;;;X
EVT_3991024_OPTIONE;Liberate Prussia;;;;;;;Освободить Пруссию;;;X
EVT_3991024_OPTIONF;German Empire can have their land, if they join us! ;;;;;;;Германия может вернуть свои земли, если она присоеденится к нам;;;X
EVT_3991024_OPTIONG;Recreate German Empire under leadership of Vienna! ;;;;;;;Восстановить Германию под руководством Вены!;;;X
EVT_3991024_OPTIONERR;We cant trust the Germans, Total Occupation is preferable;;;;;;;Мы не верим Немцам, полная оккупация предпочтительнее;;;X
EVT_3991034_NAME;Fate of Germany;;;;;;;Судьба Германии;;;X
EVT_3991034_DESC;Our armies have defeated Germany, we now have to decide what to do with the lands of our enemies!;;;;;;;Наши армии победили Германию, мы теперь можем выбрать, что делать с землей наших врагов!;;;X
EVT_3991034_OPTIONA;Liberate Rhineland, North Germany, Bavaria and Prussia;;;;;;;Освободить Рейн, Северную Германию, Баварию и Пруссию;;;X
EVT_3991034_OPTIONB;Occupy Bavaria, liberate the Rest of Germany;;;;;;;Оккупировать Баварию, освободить остальную Германию;;;X
EVT_3991034_OPTIONC;A New, German Union;;;;;;;Новый, Германский Союз!;;;X
EVT_3991034_OPTIOND;Revive German Empire;;;;;;;Возродить Германскую Империю;;;X
EVT_3991034_OPTIONE;Liberate Prussia;;;;;;;Освободить Пруссию;;;X
EVT_3991034_OPTIONF;Recreate German Empire under leadership of Vienna! ;;;;;;;Восстановить Германию под руководством Вены!;;;X
EVT_3991034_OPTIONG;We cant trust the Germans, Total Occupation is preferable;;;;;;;Мы не верим Немцам, полная оккупация предпочтительнее;;;X
EVT_3991035_NAME;Fate of Germany;;;;;;;Судьба Германии;;;X
EVT_3991035_DESC;Our armies have defeated Germany, we now have to decide what to do with the lands of our enemies!;;;;;;;Наши армии победили Германию, мы теперь можем выбрать, что делать с землей наших врагов!;;;X
EVT_3991035_OPTIONA;Liberate Rhineland, North Germany, Bavaria and Prussia;;;;;;;Освободить Рейн, Северную Германию, Баварию и Пруссию;;;X
EVT_3991035_OPTIONB;Occupy Bavaria, liberate the Rest of Germany;;;;;;;Оккупировать Баварию, освободить остальную Германию;;;X
EVT_3991035_OPTIONC;A New, German Union;;;;;;;Новый, Германский Союз!;;;X
EVT_3991035_OPTIOND;Revive German Empire;;;;;;;Возродить Германскую Империю;;;X
EVT_3991035_OPTIONE;Liberate Prussia;;;;;;;Освободить Пруссию;;;X
EVT_3991035_OPTIONF;Recreate German Empire under leadership of Vienna! ;;;;;;;Восстановить Германию под руководством Вены!;;;X
EVT_3991035_OPTIONG;We cant trust the Germans, Total Occupation is preferable;;;;;;;Мы не верим Немцам, полная оккупация предпочтительнее;;;X
EVT_3991036_NAME;Fate of Germany;;;;;;;Судьба Германии;;;X
